year,statefips,countyfips,month,pm
2013,20,20109,4,5.1878166
2013,20,20111,4,6.3543987
2013,20,20113,4,6.3529768
2013,20,20115,4,6.3019323
2013,20,20117,4,6.3310719
2013,20,20119,4,5.6416235
2013,20,20121,4,7.1973348
2013,20,20123,4,5.8164568
2013,20,20125,4,7.1031632
2013,20,20127,4,6.1815033
2013,20,20129,4,5.4322
2013,20,20131,4,6.4682379
2013,20,20133,4,7.1154914
2013,20,20135,4,5.5816631
2013,20,20137,4,5.2898464
2013,20,20139,4,6.6465034
2013,20,20141,4,5.5626369
2013,20,20143,4,6.0870452
2013,20,20145,4,5.9313602
2013,20,20147,4,5.4056587
2013,20,20149,4,6.4063201
2013,20,20151,4,6.0889444
2013,20,20153,4,5.0094366
2013,20,20155,4,6.4219365
2013,20,20157,4,5.9259877
2013,20,20159,4,6.1600933
2013,20,20161,4,6.3524318
2013,20,20163,4,5.4969869
2013,20,20165,4,5.8161936
2013,20,20167,4,5.7726135
2013,20,20169,4,6.284627
2013,20,20171,4,5.5350332
2013,20,20173,4,6.9517756
2013,20,20175,4,5.7583361
2013,20,20177,4,6.888041
2013,20,20179,4,5.3257685
2013,20,20181,4,5.0528865
2013,20,20183,4,5.5094433
2013,20,20185,4,6.0778317
2013,20,20187,4,5.3917499
2013,20,20189,4,5.7238517
2013,20,20191,4,6.6362381
2013,20,20193,4,5.2384048
2013,20,20195,4,5.4789801
2013,20,20197,4,6.3076982
2013,20,20199,4,5.0221634
2013,20,20201,4,6.23772
2013,20,20203,4,5.3719902
2013,20,20205,4,6.8918791
2013,20,20207,4,6.7063098
2013,20,20209,4,7.7047691
2013,21,21001,4,7.8913655
2013,21,21003,4,7.9953165
2013,21,21005,4,8.207427
2013,21,21007,4,7.9101291
2013,21,21009,4,8.0649033
2013,21,21011,4,7.6563067
2013,21,21013,4,7.9399385
2013,21,21015,4,8.466897
2013,21,21017,4,8.0537682
2013,21,21019,4,8.5810871
2013,21,21021,4,7.9906197
2013,21,21023,4,7.9413066
2013,21,21025,4,7.8704615
2013,21,21027,4,8.3522663
2013,21,21029,4,8.6314659
2013,21,21031,4,8.2035379
2013,21,21033,4,7.8726087
2013,21,21035,4,7.633564
2013,21,21037,4,8.5861635
2013,21,21039,4,7.8908725
2013,21,21041,4,8.2918854
2013,21,21043,4,7.9257302
2013,21,21045,4,7.8816628
2013,21,21047,4,7.8216624
2013,21,21049,4,7.9894242
2013,21,21051,4,7.813849
2013,21,21053,4,7.7729521
2013,21,21055,4,7.9398808
2013,21,21057,4,7.7865815
2013,21,21059,4,8.8015261
2013,21,21061,4,8.10501
2013,21,21063,4,7.9404116
2013,21,21065,4,7.7314177
2013,21,21067,4,8.3493261
2013,21,21069,4,7.6759081
2013,21,21071,4,8.1992388
2013,21,21073,4,8.2995586
2013,21,21075,4,7.8431535
2013,21,21077,4,8.1793938
2013,21,21079,4,8.0351744
2013,21,21081,4,8.0333691
2013,21,21083,4,7.830308
2013,21,21085,4,8.1938028
2013,21,21087,4,7.9928894
2013,21,21089,4,8.4591675
2013,21,21091,4,8.643157
2013,21,21093,4,8.4445114
2013,21,21095,4,7.6448698
2013,21,21097,4,7.9964314
2013,21,21099,4,8.0818539
2013,21,21101,4,8.8713417
2013,21,21103,4,8.3170891
2013,21,21105,4,7.8831234
2013,21,21107,4,8.1026115
2013,21,21109,4,7.9623265
2013,21,21111,4,8.9194517
2013,21,21113,4,8.2192469
2013,21,21115,4,8.306036
2013,21,21117,4,8.5671387
2013,21,21119,4,8.1327181
2013,21,21121,4,8.0249758
2013,21,21123,4,8.1675205
2013,21,21125,4,8.0747118
2013,21,21127,4,8.3380203
2013,21,21129,4,7.781991
2013,21,21131,4,7.6904855
2013,21,21133,4,7.7722106
2013,21,21135,4,7.7828817
2013,21,21137,4,7.9507647
2013,21,21139,4,7.9602885
2013,21,21141,4,8.1069059
2013,21,21143,4,7.8556166
2013,21,21145,4,7.9536619
2013,21,21147,4,7.8928556
2013,21,21149,4,8.5687685
2013,21,21151,4,7.9877534
2013,21,21153,4,8.0645494
2013,21,21155,4,8.0143528
2013,21,21157,4,7.8823528
2013,21,21159,4,8.4616451
2013,21,21161,4,7.8486433
2013,21,21163,4,8.5080013
2013,21,21165,4,7.5821319
2013,21,21167,4,8.0713444
2013,21,21169,4,7.981339
2013,21,21171,4,7.9058566
2013,21,21173,4,7.738811
2013,21,21175,4,7.8515415
2013,21,21177,4,8.182744
2013,21,21179,4,8.2354794
2013,21,21181,4,7.8471899
2013,21,21183,4,8.4040842
2013,21,21185,4,8.5893316
2013,21,21187,4,8.0937214
2013,21,21189,4,7.8119268
2013,21,21191,4,7.9502702
2013,21,21193,4,7.880486
2013,21,21195,4,8.0812712
2013,21,21197,4,7.6278086
2013,21,21199,4,7.9641447
2013,21,21201,4,7.8402734
2013,21,21203,4,8.0239553
2013,21,21205,4,7.6198425
2013,21,21207,4,7.8754516
2013,21,21209,4,8.265337
2013,21,21211,4,8.3608503
2013,21,21213,4,8.1617785
2013,21,21215,4,8.342061
2013,21,21217,4,7.9611444
2013,21,21219,4,7.9521132
2013,21,21221,4,7.6151142
2013,21,21223,4,8.4347334
2013,21,21225,4,8.2534065
2013,21,21227,4,8.2390165
2013,21,21229,4,8.0311604
2013,21,21231,4,7.7784181
2013,21,21233,4,8.2468271
2013,21,21235,4,8.1744947
2013,21,21237,4,7.7142515
2013,21,21239,4,8.3278112
2013,22,22001,4,7.185854
2013,22,22003,4,6.9625869
2013,22,22005,4,7.494544
2013,22,22007,4,7.0682578
2013,22,22009,4,7.0583453
2013,22,22011,4,7.567174
2013,22,22013,4,7.9001913
2013,22,22015,4,8.749896
2013,22,22017,4,8.8671427
2013,22,22019,4,7.7935066
2013,22,22021,4,7.256578
2013,22,22023,4,6.8911319
2013,22,22025,4,7.104969
2013,22,22027,4,7.986558
2013,22,22029,4,7.0808067
2013,22,22031,4,8.1883984
2013,22,22033,4,7.5483079
2013,22,22035,4,7.83634
2013,22,22037,4,6.8058133
2013,22,22039,4,7.1593986
2013,22,22041,4,7.5112104
2013,22,22043,4,7.155436
2013,22,22045,4,7.0185723
2013,22,22047,4,7.4189897
2013,22,22049,4,7.6332226
2013,22,22051,4,6.7302027
2013,22,22053,4,6.9766674
2013,22,22055,4,7.4702334
2013,22,22057,4,6.7359786
2013,22,22059,4,7.0093379
2013,22,22061,4,8.022541
2013,22,22063,4,6.8863134
2013,22,22065,4,7.6113639
2013,22,22067,4,8.1188574
2013,22,22069,4,7.5684237
2013,22,22071,4,6.6687732
2013,22,22073,4,7.9860959
2013,22,22075,4,6.2674098
2013,22,22077,4,7.2818942
2013,22,22079,4,7.1562638
2013,22,22081,4,7.9169798
2013,22,22083,4,7.8483257
2013,22,22085,4,7.7134891
2013,22,22087,4,6.4172978
2013,22,22089,4,6.779273
2013,22,22091,4,6.3998299
2013,22,22093,4,7.3425813
2013,22,22095,4,6.9526262
2013,22,22097,4,7.2952938
2013,22,22099,4,7.2401385
2013,22,22101,4,6.5593877
2013,22,22103,4,6.3066897
2013,22,22105,4,6.4278402
2013,22,22107,4,7.2126412
2013,22,22109,4,6.590632
2013,22,22111,4,8.1324673
2013,22,22113,4,6.9271441
2013,22,22115,4,7.3104324
2013,22,22117,4,6.4201584
2013,22,22119,4,8.0777159
2013,22,22121,4,7.6691241
2013,22,22123,4,7.9948921
2013,22,22125,4,7.0772591
2013,22,22127,4,7.2974544
2013,23,23001,4,6.1547379
2013,23,23003,4,4.8833466
2013,23,23005,4,6.3936267
2013,23,23007,4,5.3601551
2013,23,23009,4,5.2569485
2013,23,23011,4,5.8283916
2013,23,23013,4,5.5362477
2013,23,23015,4,5.6754231
2013,23,23017,4,5.5687904
2013,23,23019,4,5.3743691
2013,23,23021,4,5.0229611
2013,23,23023,4,6.0069094
2013,23,23025,4,5.4448285
2013,23,23027,4,5.5416923
2013,23,23029,4,5.1641235
2013,23,23031,4,6.2113056
2013,24,24001,4,7.2509928
2013,24,24003,4,7.7975121
2013,24,24005,4,7.7680769
2013,24,24009,4,7.4593492
2013,24,24011,4,7.506918
2013,24,24013,4,7.6294751
2013,24,24015,4,7.4164963
2013,24,24017,4,7.4569769
2013,24,24019,4,7.5217533
2013,24,24021,4,7.6953549
2013,24,24023,4,7.2824287
2013,24,24025,4,7.4850459
2013,24,24027,4,7.8571115
2013,24,24029,4,7.487968
2013,24,24031,4,7.9489069
2013,24,24033,4,7.8455119
2013,24,24035,4,7.5911307
2013,24,24037,4,7.3559375
2013,24,24039,4,7.3368134
2013,24,24041,4,7.5721126
2013,24,24043,4,7.6803041
2013,24,24045,4,7.4822316
2013,24,24047,4,7.1214771
2013,24,24510,4,7.8813939
2013,25,25001,4,5.5021982
2013,25,25003,4,5.4887333
2013,25,25005,4,5.8241391
2013,25,25007,4,5.4746442
2013,25,25009,4,6.470685
2013,25,25011,4,5.6893187
2013,25,25013,4,5.8201747
2013,25,25015,4,5.7923875
2013,25,25017,4,6.5912986
2013,25,25019,4,5.2508535
2013,25,25021,4,6.4318247
2013,25,25023,4,5.9538279
2013,25,25025,4,6.7861886
2013,25,25027,4,5.9438448
2013,26,26001,4,5.7796469
2013,26,26003,4,5.1873922
2013,26,26005,4,7.5163302
2013,26,26007,4,5.7354116
2013,26,26009,4,5.7355847
2013,26,26011,4,5.9452624
2013,26,26013,4,4.8749299
2013,26,26015,4,7.3952508
2013,26,26017,4,6.2250738
2013,26,26019,4,5.5781245
2013,26,26021,4,8.2672491
2013,26,26023,4,8.013999
2013,26,26025,4,7.5531125
2013,26,26027,4,8.5335693
2013,26,26029,4,5.6697049
2013,26,26031,4,5.5798807
2013,26,26033,4,5.3279366
2013,26,26035,4,5.8744912
2013,26,26037,4,6.9395237
2013,26,26039,4,5.8297815
2013,26,26041,4,5.6935735
2013,26,26043,4,5.4525337
2013,26,26045,4,7.1647115
2013,26,26047,4,5.6006231
2013,26,26049,4,6.6116529
2013,26,26051,4,5.8908343
2013,26,26053,4,5.0331039
2013,26,26055,4,5.7145119
2013,26,26057,4,6.5244279
2013,26,26059,4,7.7954559
2013,26,26061,4,4.9684258
2013,26,26063,4,6.1427984
2013,26,26065,4,7.1241159
2013,26,26067,4,7.0278602
2013,26,26069,4,5.9140272
2013,26,26071,4,5.0634608
2013,26,26073,4,6.2653461
2013,26,26075,4,7.3647413
2013,26,26077,4,7.8260889
2013,26,26079,4,5.7740927
2013,26,26081,4,7.3740864
2013,26,26083,4,4.65205
2013,26,26085,4,5.8361707
2013,26,26087,4,6.4083896
2013,26,26089,4,5.6069117
2013,26,26091,4,7.704607
2013,26,26093,4,7.0457315
2013,26,26095,4,5.1153278
2013,26,26097,4,5.3716578
2013,26,26099,4,7.2003183
2013,26,26101,4,5.6264224
2013,26,26103,4,5.0952144
2013,26,26105,4,5.9046431
2013,26,26107,4,6.1123638
2013,26,26109,4,6.0923219
2013,26,26111,4,6.2128291
2013,26,26113,4,5.8335915
2013,26,26115,4,7.6324859
2013,26,26117,4,6.5638814
2013,26,26119,4,5.6188889
2013,26,26121,4,6.824811
2013,26,26123,4,6.4430714
2013,26,26125,4,7.2074838
2013,26,26127,4,6.2384682
2013,26,26129,4,5.8298492
2013,26,26131,4,4.7586255
2013,26,26133,4,5.8751674
2013,26,26135,4,5.7232294
2013,26,26137,4,5.7027721
2013,26,26139,4,7.3578243
2013,26,26141,4,5.5362439
2013,26,26143,4,5.7331338
2013,26,26145,4,6.3566337
2013,26,26147,4,6.7622395
2013,26,26149,4,8.3603992
2013,26,26151,4,6.3012991
2013,26,26153,4,5.3865166
2013,26,26155,4,6.6728444
2013,26,26157,4,6.2370892
2013,26,26159,4,7.7536826
2013,26,26161,4,7.5026026
2013,26,26163,4,7.5072103
2013,26,26165,4,5.7068939
2013,27,27001,4,5.5996156
2013,27,27003,4,7.0555191
2013,27,27005,4,5.7136159
2013,27,27007,4,5.4930582
2013,27,27009,4,6.7395353
2013,27,27011,4,5.8122935
2013,27,27013,4,7.1759958
2013,27,27015,4,7.0511065
2013,27,27017,4,5.8305063
2013,27,27019,4,7.2928762
2013,27,27021,4,5.7167149
2013,27,27023,4,6.4403658
2013,27,27025,4,6.2329421
2013,27,27027,4,5.8011189
2013,27,27029,4,5.3037324
2013,27,27031,4,4.50001
2013,27,27033,4,7.022984
2013,27,27035,4,6.0898857
2013,27,27037,4,7.4423804
2013,27,27039,4,7.2296185
2013,27,27041,4,6.0599518
2013,27,27043,4,7.0453172
2013,27,27045,4,7.0848317
2013,27,27047,4,7.1554055
2013,27,27049,4,7.1507354
2013,27,27051,4,5.8109117
2013,27,27053,4,7.6000023
2013,27,27055,4,6.9164472
2013,27,27057,4,5.7987452
2013,27,27059,4,6.3185759
2013,27,27061,4,5.3880219
2013,27,27063,4,7.0019698
2013,27,27065,4,5.8044424
2013,27,27067,4,6.6362247
2013,27,27069,4,5.11689
2013,27,27071,4,4.8414025
2013,27,27073,4,6.1638923
2013,27,27075,4,4.7584291
2013,27,27077,4,4.6032634
2013,27,27079,4,7.1237149
2013,27,27081,4,6.6703033
2013,27,27083,4,6.8212619
2013,27,27085,4,6.999166
2013,27,27087,4,5.2319565
2013,27,27089,4,5.0788798
2013,27,27091,4,6.9963493
2013,27,27093,4,6.8282495
2013,27,27095,4,6.0684671
2013,27,27097,4,6.2674322
2013,27,27099,4,7.1788683
2013,27,27101,4,6.9872279
2013,27,27103,4,7.1709261
2013,27,27105,4,7.0882392
2013,27,27107,4,5.3854642
2013,27,27109,4,7.42415
2013,27,27111,4,5.8411512
2013,27,27113,4,5.0665002
2013,27,27115,4,5.6323519
2013,27,27117,4,6.9461312
2013,27,27119,4,5.3327222
2013,27,27121,4,6.1651058
2013,27,27123,4,7.4033031
2013,27,27125,4,5.0865216
2013,27,27127,4,6.9285355
2013,27,27129,4,6.8646145
2013,27,27131,4,7.2080216
2013,27,27133,4,7.0834422
2013,27,27135,4,4.9474473
2013,27,27137,4,5.4755425
2013,27,27139,4,7.3831429
2013,27,27141,4,6.9061065
2013,27,27143,4,7.0692739
2013,27,27145,4,6.8294239
2013,27,27147,4,7.1562562
2013,27,27149,4,6.0465646
2013,27,27151,4,6.2855768
2013,27,27153,4,6.1530886
2013,27,27155,4,5.6896682
2013,27,27157,4,7.1063418
2013,27,27159,4,6.058002
2013,27,27161,4,7.120904
2013,27,27163,4,6.9648962
2013,27,27165,4,6.9612412
2013,27,27167,4,5.6880584
2013,27,27169,4,7.0696115
2013,27,27171,4,7.1190186
2013,27,27173,4,6.4937925
2013,28,28001,4,6.9550552
2013,28,28003,4,7.3784051
2013,28,28005,4,6.4626555
2013,28,28007,4,7.3936582
2013,28,28009,4,7.369555
2013,28,28011,4,7.9251723
2013,28,28013,4,7.5351624
2013,28,28015,4,7.3808117
2013,28,28017,4,7.5913358
2013,28,28019,4,7.5270367
2013,28,28021,4,6.831531
2013,28,28023,4,7.2478051
2013,28,28025,4,7.6476054
2013,28,28027,4,7.9168329
2013,28,28029,4,6.9269834
2013,28,28031,4,7.5351834
2013,28,28033,4,7.8297305
2013,28,28035,4,7.5728416
2013,28,28037,4,6.5385885
2013,28,28039,4,7.1964927
2013,28,28041,4,7.1485415
2013,28,28043,4,7.4857559
2013,28,28045,4,6.5450387
2013,28,28047,4,7.0262051
2013,28,28049,4,7.6107292
2013,28,28051,4,7.4408994
2013,28,28053,4,7.6456032
2013,28,28055,4,7.6795468
2013,28,28057,4,7.5262079
2013,28,28059,4,7.1750684
2013,28,28061,4,7.5429001
2013,28,28063,4,6.7122569
2013,28,28065,4,7.1411057
2013,28,28067,4,7.6624618
2013,28,28069,4,7.3092151
2013,28,28071,4,7.471683
2013,28,28073,4,7.3150668
2013,28,28075,4,7.4266996
2013,28,28077,4,6.9002266
2013,28,28079,4,7.5374365
2013,28,28081,4,7.6956701
2013,28,28083,4,7.5956573
2013,28,28085,4,6.6924086
2013,28,28087,4,7.7594752
2013,28,28089,4,7.7208219
2013,28,28091,4,6.8544946
2013,28,28093,4,7.4442129
2013,28,28095,4,7.6402931
2013,28,28097,4,7.3624201
2013,28,28099,4,7.6091661
2013,28,28101,4,7.5835671
2013,28,28103,4,7.5093231
2013,28,28105,4,7.5778575
2013,28,28107,4,7.5636015
2013,28,28109,4,6.5968142
2013,28,28111,4,7.220521
2013,28,28113,4,6.5446777
2013,28,28115,4,7.580339
2013,28,28117,4,7.4855428
2013,28,28119,4,7.7484989
2013,28,28121,4,7.6137223
2013,28,28123,4,7.5905895
2013,28,28125,4,7.6476364
2013,28,28127,4,7.3695507
2013,28,28129,4,7.6696701
2013,28,28131,4,7.0775132
2013,28,28133,4,7.8214664
2013,28,28135,4,7.6418157
2013,28,28137,4,7.5673661
2013,28,28139,4,7.4051051
2013,28,28141,4,7.3843966
2013,28,28143,4,7.7799058
2013,28,28145,4,7.5268555
2013,28,28147,4,6.5799489
2013,28,28149,4,7.3543811
2013,28,28151,4,7.9462318
2013,28,28153,4,7.2516332
2013,28,28155,4,7.4635434
2013,28,28157,4,6.7685666
2013,28,28159,4,7.4894419
2013,28,28161,4,7.508091
2013,28,28163,4,7.5484672
2013,29,29001,4,7.0704494
2013,29,29003,4,6.7406502
2013,29,29005,4,6.5461707
2013,29,29007,4,7.5702248
2013,29,29009,4,7.763751
2013,29,29011,4,7.6192446
2013,29,29013,4,7.2791467
2013,29,29015,4,7.3418512
2013,29,29017,4,7.6613312
2013,29,29019,4,7.6423311
2013,29,29021,4,6.9312062
2013,29,29023,4,8.1286488
2013,29,29025,4,6.85462
2013,29,29027,4,7.6469684
2013,29,29029,4,7.550395
2013,29,29031,4,7.9502177
2013,29,29033,4,6.9747167
2013,29,29035,4,8.1147947
2013,29,29037,4,7.4468007
2013,29,29039,4,7.4062209
2013,29,29041,4,7.1681376
2013,29,29043,4,7.8875208
2013,29,29045,4,7.4847755
2013,29,29047,4,7.5520768
2013,29,29049,4,6.9688973
2013,29,29051,4,7.7614264
2013,29,29053,4,7.5233173
2013,29,29055,4,7.8083172
2013,29,29057,4,7.5094352
2013,29,29059,4,7.5590258
2013,29,29061,4,6.7647934
2013,29,29063,4,6.7428617
2013,29,29065,4,7.9726324
2013,29,29067,4,7.9898887
2013,29,29069,4,8.0300789
2013,29,29071,4,7.9563074
2013,29,29073,4,7.7357593
2013,29,29075,4,6.6246948
2013,29,29077,4,7.9029865
2013,29,29079,4,6.8275819
2013,29,29081,4,6.6584954
2013,29,29083,4,7.2994699
2013,29,29085,4,7.3495631
2013,29,29087,4,6.5921836
2013,29,29089,4,7.3806701
2013,29,29091,4,8.2419128
2013,29,29093,4,7.7792416
2013,29,29095,4,7.7213001
2013,29,29097,4,7.8994565
2013,29,29099,4,8.2810125
2013,29,29101,4,7.3672204
2013,29,29103,4,7.2209601
2013,29,29105,4,7.6725855
2013,29,29107,4,7.2213683
2013,29,29109,4,7.7317786
2013,29,29111,4,7.5841231
2013,29,29113,4,8.0171814
2013,29,29115,4,7.0218406
2013,29,29117,4,6.8605514
2013,29,29119,4,7.8934808
2013,29,29121,4,7.2676134
2013,29,29123,4,7.5942798
2013,29,29125,4,7.7944045
2013,29,29127,4,7.778461
2013,29,29129,4,6.7210832
2013,29,29131,4,7.6718335
2013,29,29133,4,7.9387069
2013,29,29135,4,7.6598043
2013,29,29137,4,7.4784279
2013,29,29139,4,7.6607385
2013,29,29141,4,7.5565348
2013,29,29143,4,8.0004549
2013,29,29145,4,7.9037533
2013,29,29147,4,6.5804067
2013,29,29149,4,8.208498
2013,29,29151,4,7.7362108
2013,29,29153,4,8.0999746
2013,29,29155,4,7.9251118
2013,29,29157,4,7.7828722
2013,29,29159,4,7.5218477
2013,29,29161,4,7.9253988
2013,29,29163,4,7.7486258
2013,29,29165,4,7.5188031
2013,29,29167,4,7.5007815
2013,29,29169,4,7.7321391
2013,29,29171,4,6.9156051
2013,29,29173,4,7.6468401
2013,29,29175,4,7.3507676
2013,29,29177,4,7.0498943
2013,29,29179,4,7.9466319
2013,29,29181,4,8.158371
2013,29,29183,4,8.5292521
2013,29,29185,4,7.2594266
2013,29,29186,4,7.8370199
2013,29,29187,4,7.7575746
2013,29,29189,4,8.8191347
2013,29,29195,4,7.3060899
2013,29,29197,4,7.0135398
2013,29,29199,4,7.1989264
2013,29,29201,4,8.0125151
2013,29,29203,4,8.0457954
2013,29,29205,4,7.4621868
2013,29,29207,4,7.9593201
2013,29,29209,4,7.7965522
2013,29,29211,4,7.0567579
2013,29,29213,4,7.8842621
2013,29,29215,4,7.9588885
2013,29,29217,4,7.4930334
2013,29,29219,4,7.9617405
2013,29,29221,4,7.7985487
2013,29,29223,4,7.724184
2013,29,29225,4,7.9017262
2013,29,29227,4,6.5514731
2013,29,29229,4,7.9021177
2013,29,29510,4,8.9606848
2013,30,30001,4,3.5195999
2013,30,30003,4,3.8655772
2013,30,30005,4,3.8853216
2013,30,30007,4,3.5869
2013,30,30009,4,3.6910779
2013,30,30011,4,3.9427967
2013,30,30013,4,3.9399157
2013,30,30015,4,3.8440766
2013,30,30017,4,4.0308533
2013,30,30019,4,4.36094
2013,30,30021,4,4.1746402
2013,30,30023,4,3.5135543
2013,30,30025,4,4.0603266
2013,30,30027,4,3.6901801
2013,30,30029,4,4.1298442
2013,30,30031,4,3.7585959
2013,30,30033,4,3.8817067
2013,30,30035,4,3.9494135
2013,30,30037,4,3.6390166
2013,30,30039,4,3.4610801
2013,30,30041,4,4.0505419
2013,30,30043,4,3.6163599
2013,30,30045,4,3.4974234
2013,30,30047,4,3.8921413
2013,30,30049,4,3.6665895
2013,30,30051,4,4.0188599
2013,30,30053,4,3.7889714
2013,30,30055,4,4.0356503
2013,30,30057,4,3.4603355
2013,30,30059,4,3.4101667
2013,30,30061,4,3.8730984
2013,30,30063,4,3.9328744
2013,30,30065,4,3.8368633
2013,30,30067,4,3.4454222
2013,30,30069,4,3.7398701
2013,30,30071,4,3.92309
2013,30,30073,4,3.9010317
2013,30,30075,4,3.9319334
2013,30,30077,4,3.5420017
2013,30,30079,4,3.9429734
2013,30,30081,4,3.6092448
2013,30,30083,4,4.3863049
2013,30,30085,4,4.3351779
2013,30,30087,4,4.033155
2013,30,30089,4,3.8835256
2013,30,30091,4,4.5416498
2013,30,30093,4,3.6883399
2013,30,30095,4,3.6567967
2013,30,30097,4,3.5737233
2013,30,30099,4,3.8137789
2013,30,30101,4,4.0416689
2013,30,30103,4,3.9926333
2013,30,30105,4,4.1117778
2013,30,30107,4,3.5507801
2013,30,30109,4,4.2027965
2013,30,30111,4,4.2819257
2013,31,31001,4,5.9960251
2013,31,31003,4,6.1606464
2013,31,31005,4,4.3505936
2013,31,31007,4,4.3827572
2013,31,31009,4,4.7817931
2013,31,31011,4,6.2218418
2013,31,31013,4,4.2746472
2013,31,31015,4,5.6067266
2013,31,31017,4,4.8008432
2013,31,31019,4,5.8242865
2013,31,31021,4,6.8981609
2013,31,31023,4,6.4696779
2013,31,31025,4,6.8583245
2013,31,31027,4,6.6738234
2013,31,31029,4,4.8648233
2013,31,31031,4,4.2475967
2013,31,31033,4,4.570509
2013,31,31035,4,6.0274682
2013,31,31037,4,6.7005243
2013,31,31039,4,6.9470911
2013,31,31041,4,5.1997089
2013,31,31043,4,7.2292991
2013,31,31045,4,4.1784234
2013,31,31047,4,5.3881803
2013,31,31049,4,4.6553631
2013,31,31051,4,6.8693967
2013,31,31053,4,6.8897324
2013,31,31055,4,7.217412
2013,31,31057,4,4.7930532
2013,31,31059,4,6.1579733
2013,31,31061,4,5.5242467
2013,31,31063,4,5.1076899
2013,31,31065,4,5.2710533
2013,31,31067,4,6.4588671
2013,31,31069,4,4.2767768
2013,31,31071,4,5.3200202
2013,31,31073,4,5.3512764
2013,31,31075,4,4.1895466
2013,31,31077,4,5.7694931
2013,31,31079,4,6.0403523
2013,31,31081,4,6.0987868
2013,31,31083,4,5.4409533
2013,31,31085,4,4.9399099
2013,31,31087,4,4.9912
2013,31,31089,4,5.5522919
2013,31,31091,4,4.3826699
2013,31,31093,4,5.8572469
2013,31,31095,4,6.365788
2013,31,31097,4,6.4149218
2013,31,31099,4,5.7898831
2013,31,31101,4,4.7747002
2013,31,31103,4,5.0297298
2013,31,31105,4,4.3994966
2013,31,31107,4,6.3382535
2013,31,31109,4,6.7039509
2013,31,31111,4,5.0445328
2013,31,31113,4,4.7644868
2013,31,31115,4,5.0183969
2013,31,31117,4,4.5477934
2013,31,31119,4,6.7125301
2013,31,31121,4,6.1497545
2013,31,31123,4,4.4741402
2013,31,31125,4,6.2490635
2013,31,31127,4,6.5178914
2013,31,31129,4,5.8109002
2013,31,31131,4,6.6235919
2013,31,31133,4,6.3541298
2013,31,31135,4,4.8561802
2013,31,31137,4,5.6445956
2013,31,31139,4,6.6224318
2013,31,31141,4,6.6221147
2013,31,31143,4,6.3546667
2013,31,31145,4,5.1615109
2013,31,31147,4,6.5354834
2013,31,31149,4,5.0735736
2013,31,31151,4,6.34061
2013,31,31153,4,7.1790161
2013,31,31155,4,6.7922039
2013,31,31157,4,4.6054759
2013,31,31159,4,6.4235067
2013,31,31161,4,4.1674933
2013,31,31163,4,5.5923266
2013,31,31165,4,4.1279135
2013,31,31167,4,6.8230433
2013,31,31169,4,6.0918331
2013,31,31171,4,4.5625534
2013,31,31173,4,7.0017667
2013,31,31175,4,5.5285616
2013,31,31177,4,6.9400005
2013,31,31179,4,6.8498316
2013,31,31181,4,5.6446352
2013,31,31183,4,5.6892567
2013,31,31185,4,6.2447591
2013,32,32001,4,3.7837915
2013,32,32003,4,5.7749352
2013,32,32005,4,3.8636153
2013,32,32007,4,3.8298683
2013,32,32009,4,4.0218334
2013,32,32011,4,3.5275567
2013,32,32013,4,3.5944591
2013,32,32015,4,3.5106034
2013,32,32017,4,3.7410851
2013,32,32019,4,3.9052899
2013,32,32021,4,3.8213418
2013,32,32023,4,4.2717729
2013,32,32027,4,3.5384734
2013,32,32029,4,4.1921334
2013,32,32031,4,4.328238
2013,32,32033,4,3.632091
2013,32,32510,4,4.0197349
2013,33,33001,4,5.8515253
2013,33,33003,4,5.6185498
2013,33,33005,4,5.5708456
2013,33,33007,4,5.1608181
2013,33,33009,4,5.4526978
2013,33,33011,4,6.2576113
2013,33,33013,4,6.0582485
2013,33,33015,4,6.395309
2013,33,33017,4,6.3183441
2013,33,33019,4,5.6130652
2013,34,34001,4,6.7363505
2013,34,34003,4,6.9330025
2013,34,34005,4,7.065937
2013,34,34007,4,7.3517175
2013,34,34009,4,6.8690238
2013,34,34011,4,6.9736342
2013,34,34013,4,7.1170526
2013,34,34015,4,7.2754202
2013,34,34017,4,7.3619752
2013,34,34019,4,6.6331458
2013,34,34021,4,6.8198352
2013,34,34023,4,6.7853088
2013,34,34025,4,6.5212517
2013,34,34027,4,6.4766631
2013,34,34029,4,6.3126173
2013,34,34031,4,6.8074937
2013,34,34033,4,7.2348666
2013,34,34035,4,6.6491623
2013,34,34037,4,6.0353003
2013,34,34039,4,7.0722623
2013,34,34041,4,6.5549421
2013,35,35001,4,6.5722423
2013,35,35003,4,4.1392498
2013,35,35005,4,5.6063156
2013,35,35006,4,4.6526122
2013,35,35007,4,4.2089491
2013,35,35009,4,5.6141748
2013,35,35011,4,4.6672602
2013,35,35013,4,5.8338366
2013,35,35015,4,5.4860597
2013,35,35017,4,4.5037165
2013,35,35019,4,4.6395965
2013,35,35021,4,4.5071602
2013,35,35023,4,4.4609699
2013,35,35025,4,6.1559615
2013,35,35027,4,4.4949298
2013,35,35028,4,4.9063993
2013,35,35029,4,5.0838156
2013,35,35031,4,4.9666462
2013,35,35033,4,4.2148438
2013,35,35035,4,4.979167
2013,35,35037,4,4.7715845
2013,35,35039,4,4.822196
2013,35,35041,4,5.3753214
2013,35,35043,4,6.0480895
2013,35,35045,4,5.9890265
