year,statefips,date1,ozone
2012,32,21aug2012,48.326046
2012,33,21aug2012,41.532467
2012,34,21aug2012,57.698761
2012,35,21aug2012,57.928967
2012,36,21aug2012,52.426411
2012,37,21aug2012,47.062782
2012,38,21aug2012,48.752178
2012,39,21aug2012,53.633419
2012,40,21aug2012,70.928146
2012,41,21aug2012,36.404079
2012,42,21aug2012,53.850189
2012,44,21aug2012,50.456284
2012,45,21aug2012,40.411335
2012,46,21aug2012,53.650051
2012,47,21aug2012,59.140759
2012,48,21aug2012,53.748238
2012,49,21aug2012,55.848686
2012,50,21aug2012,38.933678
2012,51,21aug2012,53.287846
2012,53,21aug2012,30.932152
2012,54,21aug2012,56.171009
2012,55,21aug2012,42.588409
2012,56,21aug2012,58.234459
2012,1,22aug2012,55.749989
2012,4,22aug2012,46.100071
2012,5,22aug2012,65.474854
2012,6,22aug2012,40.344471
2012,8,22aug2012,54.244839
2012,9,22aug2012,68.213593
2012,10,22aug2012,67.506104
2012,11,22aug2012,63.595055
2012,12,22aug2012,28.665617
2012,13,22aug2012,45.421535
2012,16,22aug2012,46.873413
2012,17,22aug2012,62.341991
2012,18,22aug2012,58.912861
2012,19,22aug2012,64.727943
2012,20,22aug2012,67.416168
2012,21,22aug2012,63.174614
2012,22,22aug2012,55.128323
2012,23,22aug2012,38.276131
2012,24,22aug2012,64.338402
2012,25,22aug2012,50.730274
2012,26,22aug2012,57.314457
2012,27,22aug2012,47.969143
2012,28,22aug2012,59.218334
2012,29,22aug2012,73.115067
2012,30,22aug2012,47.904663
2012,31,22aug2012,62.451984
2012,32,22aug2012,39.199692
2012,33,22aug2012,44.882442
2012,34,22aug2012,67.895058
2012,35,22aug2012,52.22102
2012,36,22aug2012,61.285046
2012,37,22aug2012,41.581955
2012,38,22aug2012,52.953518
2012,39,22aug2012,63.748268
2012,40,22aug2012,67.898064
2012,41,22aug2012,37.937653
2012,42,22aug2012,64.168373
2012,44,22aug2012,57.268406
2012,45,22aug2012,38.403843
2012,46,22aug2012,62.428532
2012,47,22aug2012,64.211761
2012,48,22aug2012,60.128391
2012,49,22aug2012,41.965897
2012,50,22aug2012,47.886845
2012,51,22aug2012,54.523094
2012,53,22aug2012,36.066936
2012,54,22aug2012,61.086311
2012,55,22aug2012,60.103786
2012,56,22aug2012,54.178875
2012,1,23aug2012,58.36013
2012,4,23aug2012,39.673634
2012,5,23aug2012,64.597733
2012,6,23aug2012,41.827614
2012,8,23aug2012,54.483692
2012,9,23aug2012,72.105949
2012,10,23aug2012,73.311707
2012,11,23aug2012,72.05426
2012,12,23aug2012,31.788858
2012,13,23aug2012,46.406334
2012,16,23aug2012,49.620682
2012,17,23aug2012,70.034348
2012,18,23aug2012,68.700485
2012,19,23aug2012,66.963882
2012,20,23aug2012,67.319801
2012,21,23aug2012,65.911507
2012,22,23aug2012,51.804817
2012,23,23aug2012,52.274582
2012,24,23aug2012,67.968369
2012,25,23aug2012,63.716373
2012,26,23aug2012,69.865967
2012,27,23aug2012,55.594658
2012,28,23aug2012,60.777351
2012,29,23aug2012,71.85601
2012,30,23aug2012,50.754189
2012,31,23aug2012,60.084061
2012,32,23aug2012,56.436352
2012,33,23aug2012,56.438892
2012,34,23aug2012,71.707611
2012,35,23aug2012,45.86198
2012,36,23aug2012,67.727623
2012,37,23aug2012,48.838947
2012,38,23aug2012,55.259235
2012,39,23aug2012,71.821129
2012,40,23aug2012,63.386929
2012,41,23aug2012,36.928841
2012,42,23aug2012,71.647758
2012,44,23aug2012,68.117409
2012,45,23aug2012,36.750732
2012,46,23aug2012,61.664341
2012,47,23aug2012,67.076645
2012,48,23aug2012,50.647835
2012,49,23aug2012,49.345573
2012,50,23aug2012,52.318935
2012,51,23aug2012,60.701641
2012,53,23aug2012,34.413654
2012,54,23aug2012,62.867638
2012,55,23aug2012,68.370628
2012,56,23aug2012,57.027332
2012,1,24aug2012,55.428856
2012,4,24aug2012,40.296265
2012,5,24aug2012,58.452358
2012,6,24aug2012,45.538555
2012,8,24aug2012,53.90321
2012,9,24aug2012,66.631714
2012,10,24aug2012,74.663422
2012,11,24aug2012,72.715416
2012,12,24aug2012,34.567741
2012,13,24aug2012,49.45488
2012,16,24aug2012,48.32917
2012,17,24aug2012,75.173096
2012,18,24aug2012,69.650772
2012,19,24aug2012,61.780811
2012,20,24aug2012,51.894768
2012,21,24aug2012,66.906525
2012,22,24aug2012,26.737778
2012,23,24aug2012,36.673656
2012,24,24aug2012,70.939735
2012,25,24aug2012,57.097813
2012,26,24aug2012,77.63205
2012,27,24aug2012,58.079544
2012,28,24aug2012,48.302299
2012,29,24aug2012,64.57914
2012,30,24aug2012,45.36483
2012,31,24aug2012,48.328255
2012,32,24aug2012,64.905022
2012,33,24aug2012,54.678715
2012,34,24aug2012,71.436699
2012,35,24aug2012,44.672863
2012,36,24aug2012,68.626106
2012,37,24aug2012,50.719967
2012,38,24aug2012,52.486725
2012,39,24aug2012,69.976944
2012,40,24aug2012,52.291149
2012,41,24aug2012,38.499706
2012,42,24aug2012,69.568138
2012,44,24aug2012,64.390205
2012,45,24aug2012,47.034718
2012,46,24aug2012,60.472107
2012,47,24aug2012,66.305809
2012,48,24aug2012,37.516827
2012,49,24aug2012,52.54266
2012,50,24aug2012,51.86356
2012,51,24aug2012,58.734184
2012,53,24aug2012,34.206535
2012,54,24aug2012,60.517719
2012,55,24aug2012,73.152596
2012,56,24aug2012,56.604965
2012,1,25aug2012,42.034176
2012,4,25aug2012,40.42572
2012,5,25aug2012,29.041059
2012,6,25aug2012,48.575932
2012,8,25aug2012,61.878918
2012,9,25aug2012,52.36211
2012,10,25aug2012,57.035442
2012,11,25aug2012,49.331562
2012,12,25aug2012,29.101458
2012,13,25aug2012,55.580338
2012,16,25aug2012,54.324543
2012,17,25aug2012,68.297142
2012,18,25aug2012,70.137489
2012,19,25aug2012,45.616016
2012,20,25aug2012,39.292053
2012,21,25aug2012,63.921494
2012,22,25aug2012,33.150314
2012,23,25aug2012,34.425041
2012,24,25aug2012,53.584919
2012,25,25aug2012,43.24675
2012,26,25aug2012,74.556061
2012,27,25aug2012,39.709377
2012,28,25aug2012,32.726337
2012,29,25aug2012,47.470524
2012,30,25aug2012,42.712101
2012,31,25aug2012,38.809944
2012,32,25aug2012,55.163181
2012,33,25aug2012,46.86977
2012,34,25aug2012,60.677673
2012,35,25aug2012,56.22821
2012,36,25aug2012,60.319019
2012,37,25aug2012,52.043076
2012,38,25aug2012,39.134575
2012,39,25aug2012,64.249969
2012,40,25aug2012,38.475147
2012,41,25aug2012,48.198357
2012,42,25aug2012,65.378769
2012,44,25aug2012,44.361973
2012,45,25aug2012,55.773441
2012,46,25aug2012,44.133953
2012,47,25aug2012,49.567581
2012,48,25aug2012,29.924921
2012,49,25aug2012,60.168434
2012,50,25aug2012,50.441189
2012,51,25aug2012,47.564789
2012,53,25aug2012,37.359329
2012,54,25aug2012,63.260235
2012,55,25aug2012,72.435028
2012,56,25aug2012,54.264511
2012,1,26aug2012,53.922321
2012,4,26aug2012,38.834702
2012,5,26aug2012,30.712376
2012,6,26aug2012,49.017056
2012,8,26aug2012,63.977299
2012,9,26aug2012,41.28418
2012,10,26aug2012,35.944733
2012,11,26aug2012,29.719824
2012,12,26aug2012,28.687304
2012,13,26aug2012,55.269455
2012,16,26aug2012,51.72607
2012,17,26aug2012,34.343948
2012,18,26aug2012,44.133369
2012,19,26aug2012,36.430447
2012,20,26aug2012,42.673927
2012,21,26aug2012,52.809772
2012,22,26aug2012,40.986946
2012,23,26aug2012,32.304028
2012,24,26aug2012,31.520187
2012,25,26aug2012,36.468983
2012,26,26aug2012,65.242455
2012,27,26aug2012,42.319859
2012,28,26aug2012,40.628242
2012,29,26aug2012,34.023342
2012,30,26aug2012,42.326725
2012,31,26aug2012,41.196129
2012,32,26aug2012,44.073193
2012,33,26aug2012,43.662487
2012,34,26aug2012,39.677429
2012,35,26aug2012,58.916504
2012,36,26aug2012,41.904839
2012,37,26aug2012,48.071114
2012,38,26aug2012,37.720184
2012,39,26aug2012,59.934982
2012,40,26aug2012,49.617405
2012,41,26aug2012,37.534565
2012,42,26aug2012,41.978294
2012,44,26aug2012,38.090847
2012,45,26aug2012,49.192299
2012,46,26aug2012,49.817574
2012,47,26aug2012,50.520687
2012,48,26aug2012,31.20858
2012,49,26aug2012,55.989166
2012,50,26aug2012,48.866268
2012,51,26aug2012,31.66326
2012,53,26aug2012,36.821636
2012,54,26aug2012,51.268929
2012,55,26aug2012,44.727928
2012,56,26aug2012,57.130375
2012,1,27aug2012,50.876453
2012,4,27aug2012,58.573883
2012,5,27aug2012,44.754303
2012,6,27aug2012,49.775059
2012,8,27aug2012,58.153934
2012,9,27aug2012,41.233784
2012,10,27aug2012,32.67794
2012,11,27aug2012,47.524826
2012,12,27aug2012,23.476048
2012,13,27aug2012,43.116722
2012,16,27aug2012,50.876122
2012,17,27aug2012,50.181671
2012,18,27aug2012,40.670715
2012,19,27aug2012,50.546284
2012,20,27aug2012,53.895145
2012,21,27aug2012,45.615528
2012,22,27aug2012,46.445518
2012,23,27aug2012,43.723354
2012,24,27aug2012,45.807426
2012,25,27aug2012,43.185619
2012,26,27aug2012,42.298565
2012,27,27aug2012,40.797016
2012,28,27aug2012,51.594395
2012,29,27aug2012,49.373543
2012,30,27aug2012,46.377972
2012,31,27aug2012,50.250813
2012,32,27aug2012,50.81105
2012,33,27aug2012,44.107273
2012,34,27aug2012,30.894632
2012,35,27aug2012,51.006794
2012,36,27aug2012,34.986027
2012,37,27aug2012,35.004322
2012,38,27aug2012,37.631191
2012,39,27aug2012,37.391682
2012,40,27aug2012,53.66444
2012,41,27aug2012,32.468914
2012,42,27aug2012,40.601051
2012,44,27aug2012,38.227814
2012,45,27aug2012,30.533432
2012,46,27aug2012,55.745438
2012,47,27aug2012,57.54353
2012,48,27aug2012,46.59787
2012,49,27aug2012,48.724808
2012,50,27aug2012,42.309948
2012,51,27aug2012,37.285408
2012,53,27aug2012,34.890717
2012,54,27aug2012,55.482719
2012,55,27aug2012,44.809654
2012,56,27aug2012,56.762814
2012,1,28aug2012,29.507982
2012,4,28aug2012,50.689182
2012,5,28aug2012,58.637714
2012,6,28aug2012,46.020969
2012,8,28aug2012,58.958752
2012,9,28aug2012,45.252514
2012,10,28aug2012,49.82967
2012,11,28aug2012,50.89257
2012,12,28aug2012,22.872509
2012,13,28aug2012,19.111046
2012,16,28aug2012,50.685341
2012,17,28aug2012,52.498737
2012,18,28aug2012,46.820847
2012,19,28aug2012,57.333935
2012,20,28aug2012,63.472504
2012,21,28aug2012,57.267429
2012,22,28aug2012,38.688435
2012,23,28aug2012,32.559483
2012,24,28aug2012,48.781265
2012,25,28aug2012,43.075893
2012,26,28aug2012,36.61821
2012,27,28aug2012,45.750751
2012,28,28aug2012,35.413162
2012,29,28aug2012,62.741417
2012,30,28aug2012,48.748013
2012,31,28aug2012,56.147446
2012,32,28aug2012,52.294125
2012,33,28aug2012,40.196278
2012,34,28aug2012,46.891697
2012,35,28aug2012,52.348206
2012,36,28aug2012,41.151096
2012,37,28aug2012,31.748838
2012,38,28aug2012,52.15398
2012,39,28aug2012,49.205692
2012,40,28aug2012,63.782207
2012,41,28aug2012,33.635662
2012,42,28aug2012,45.040421
2012,44,28aug2012,46.554836
2012,45,28aug2012,19.728758
2012,46,28aug2012,59.339169
2012,47,28aug2012,52.046242
2012,48,28aug2012,50.890297
2012,49,28aug2012,52.259048
2012,50,28aug2012,35.662201
2012,51,28aug2012,46.903179
2012,53,28aug2012,32.365685
2012,54,28aug2012,52.580925
2012,55,28aug2012,40.789608
2012,56,28aug2012,54.378838
2012,1,29aug2012,25.105549
2012,4,29aug2012,57.996506
2012,5,29aug2012,56.995068
2012,6,29aug2012,51.486439
2012,8,29aug2012,58.256401
2012,9,29aug2012,37.932919
2012,10,29aug2012,47.349522
2012,11,29aug2012,52.700844
2012,12,29aug2012,24.163879
2012,13,29aug2012,26.922529
2012,16,29aug2012,45.164318
2012,17,29aug2012,54.784691
2012,18,29aug2012,54.27467
2012,19,29aug2012,63.361507
2012,20,29aug2012,71.465599
2012,21,29aug2012,62.787582
2012,22,29aug2012,29.113462
2012,23,29aug2012,29.274399
2012,24,29aug2012,49.456516
2012,25,29aug2012,37.132534
2012,26,29aug2012,43.749512
2012,27,29aug2012,61.303211
2012,28,29aug2012,30.806475
2012,29,29aug2012,69.085846
2012,30,29aug2012,45.442287
2012,31,29aug2012,60.079906
2012,32,29aug2012,51.094036
2012,33,29aug2012,32.868465
2012,34,29aug2012,42.336094
2012,35,29aug2012,62.304371
2012,36,29aug2012,39.28196
2012,37,29aug2012,43.319889
2012,38,29aug2012,56.956131
2012,39,29aug2012,44.010468
2012,40,29aug2012,72.07386
2012,41,29aug2012,34.417542
2012,42,29aug2012,41.942806
2012,44,29aug2012,42.094734
2012,45,29aug2012,22.79933
2012,46,29aug2012,61.342697
2012,47,29aug2012,49.125614
2012,48,29aug2012,55.529568
2012,49,29aug2012,51.056744
2012,50,29aug2012,33.435459
2012,51,29aug2012,54.149845
2012,53,29aug2012,30.777512
2012,54,29aug2012,52.097214
2012,55,29aug2012,52.501022
2012,56,29aug2012,52.511543
2012,1,30aug2012,18.974131
2012,4,30aug2012,52.025879
2012,5,30aug2012,35.695175
2012,6,30aug2012,48.684647
2012,8,30aug2012,60.798538
2012,9,30aug2012,47.565224
2012,10,30aug2012,56.667973
2012,11,30aug2012,66.957253
2012,12,30aug2012,26.783319
2012,13,30aug2012,18.264257
2012,16,30aug2012,50.420067
2012,17,30aug2012,62.943161
2012,18,30aug2012,60.237423
2012,19,30aug2012,66.321831
2012,20,30aug2012,72.985283
2012,21,30aug2012,56.299026
2012,22,30aug2012,31.011366
2012,23,30aug2012,35.115326
2012,24,30aug2012,63.243057
2012,25,30aug2012,43.07616
2012,26,30aug2012,59.68346
2012,27,30aug2012,56.129871
2012,28,30aug2012,27.506861
2012,29,30aug2012,69.11618
2012,30,30aug2012,45.742802
2012,31,30aug2012,62.266621
2012,32,30aug2012,50.496742
2012,33,30aug2012,39.177841
2012,34,30aug2012,55.644451
2012,35,30aug2012,61.304554
2012,36,30aug2012,50.791058
2012,37,30aug2012,38.94915
2012,38,30aug2012,40.572132
2012,39,30aug2012,56.963963
2012,40,30aug2012,53.465126
2012,41,30aug2012,36.730869
2012,42,30aug2012,53.214439
2012,44,30aug2012,50.454441
2012,45,30aug2012,22.637266
2012,46,30aug2012,53.558144
2012,47,30aug2012,31.106455
2012,48,30aug2012,50.023422
2012,49,30aug2012,52.398399
2012,50,30aug2012,41.230515
2012,51,30aug2012,55.879276
2012,53,30aug2012,31.997999
2012,54,30aug2012,60.934479
2012,55,30aug2012,66.407326
2012,56,30aug2012,53.62056
2012,1,31aug2012,21.658298
2012,4,31aug2012,55.352947
2012,5,31aug2012,34.290497
2012,6,31aug2012,44.563896
2012,8,31aug2012,62.357391
2012,9,31aug2012,79.444443
2012,10,31aug2012,70.696625
2012,11,31aug2012,68.624649
2012,12,31aug2012,25.122755
2012,13,31aug2012,29.287079
2012,16,31aug2012,45.9771
2012,17,31aug2012,42.038982
2012,18,31aug2012,31.588387
2012,19,31aug2012,48.043633
2012,20,31aug2012,40.229267
2012,21,31aug2012,28.50815
2012,22,31aug2012,25.764339
2012,23,31aug2012,39.375896
2012,24,31aug2012,68.737984
2012,25,31aug2012,65.401756
2012,26,31aug2012,69.23925
2012,27,31aug2012,39.199345
2012,28,31aug2012,25.538166
2012,29,31aug2012,28.007513
2012,30,31aug2012,43.9011
2012,31,31aug2012,53.692444
2012,32,31aug2012,46.913803
2012,33,31aug2012,54.648918
2012,34,31aug2012,77.55159
2012,35,31aug2012,62.617752
2012,36,31aug2012,75.493294
2012,37,31aug2012,36.249458
2012,38,31aug2012,37.064201
2012,39,31aug2012,47.058617
2012,40,31aug2012,45.024639
2012,41,31aug2012,38.084541
2012,42,31aug2012,70.91922
2012,44,31aug2012,81.230934
2012,45,31aug2012,30.98197
2012,46,31aug2012,48.820354
2012,47,31aug2012,28.678923
2012,48,31aug2012,52.606403
2012,49,31aug2012,45.99419
2012,50,31aug2012,51.208351
2012,51,31aug2012,50.044029
2012,53,31aug2012,35.359211
2012,54,31aug2012,43.940063
2012,55,31aug2012,52.763565
2012,56,31aug2012,54.401588
2012,1,01sep2012,20.286116
2012,4,01sep2012,52.209377
2012,5,01sep2012,40.975517
2012,6,01sep2012,48.652637
2012,8,01sep2012,59.945789
2012,9,01sep2012,60.820786
2012,10,01sep2012,60.256958
2012,11,01sep2012,50.557529
2012,12,01sep2012,35.326691
2012,13,01sep2012,27.494736
2012,16,01sep2012,44.751904
2012,17,01sep2012,29.294947
2012,18,01sep2012,24.506754
2012,19,01sep2012,37.950577
2012,20,01sep2012,43.11512
2012,21,01sep2012,28.833761
2012,22,01sep2012,23.675928
2012,23,01sep2012,29.54216
2012,24,01sep2012,52.961018
2012,25,01sep2012,45.286278
2012,26,01sep2012,36.706291
2012,27,01sep2012,38.433563
2012,28,01sep2012,22.454683
2012,29,01sep2012,30.080772
2012,30,01sep2012,42.708553
2012,31,01sep2012,43.827976
2012,32,01sep2012,49.065601
2012,33,01sep2012,35.490032
2012,34,01sep2012,65.712387
2012,35,01sep2012,61.128204
2012,36,01sep2012,57.543823
2012,37,01sep2012,35.718166
2012,38,01sep2012,50.209076
2012,39,01sep2012,34.624317
2012,40,01sep2012,62.879551
2012,41,01sep2012,36.428864
2012,42,01sep2012,49.795807
2012,44,01sep2012,53.103889
2012,45,01sep2012,30.069305
2012,46,01sep2012,60.373962
2012,47,01sep2012,30.231894
2012,48,01sep2012,36.266003
2012,49,01sep2012,44.59623
2012,50,01sep2012,33.879387
2012,51,01sep2012,36.927334
2012,53,01sep2012,33.331684
2012,54,01sep2012,29.566805
2012,55,01sep2012,30.207205
2012,56,01sep2012,49.668663
2012,1,02sep2012,28.063379
2012,4,02sep2012,48.883396
2012,5,02sep2012,42.662243
2012,6,02sep2012,56.020489
2012,8,02sep2012,52.928314
2012,9,02sep2012,38.730347
2012,10,02sep2012,51.186657
2012,11,02sep2012,39.037815
2012,12,02sep2012,40.794308
2012,13,02sep2012,26.660355
2012,16,02sep2012,46.037876
2012,17,02sep2012,35.714169
2012,18,02sep2012,26.572695
2012,19,02sep2012,42.592403
2012,20,02sep2012,55.206116
2012,21,02sep2012,28.0886
2012,22,02sep2012,25.781694
2012,23,02sep2012,24.098635
2012,24,02sep2012,43.720943
2012,25,02sep2012,32.316132
2012,26,02sep2012,42.242313
2012,27,02sep2012,40.914013
2012,28,02sep2012,29.138142
2012,29,02sep2012,36.355907
2012,30,02sep2012,43.168549
2012,31,02sep2012,46.851612
2012,32,02sep2012,54.6381
2012,33,02sep2012,30.415365
2012,34,02sep2012,43.862507
2012,35,02sep2012,55.445889
2012,36,02sep2012,40.405243
2012,37,02sep2012,33.634247
2012,38,02sep2012,44.859974
2012,39,02sep2012,31.830898
2012,40,02sep2012,59.150753
2012,41,02sep2012,34.12466
2012,42,02sep2012,39.588108
2012,44,02sep2012,34.500782
2012,45,02sep2012,28.385979
2012,46,02sep2012,51.718716
2012,47,02sep2012,33.792747
2012,48,02sep2012,33.484596
2012,49,02sep2012,51.997952
2012,50,02sep2012,33.860809
2012,51,02sep2012,35.436264
2012,53,02sep2012,30.539021
2012,54,02sep2012,27.756649
2012,55,02sep2012,41.038502
2012,56,02sep2012,49.954357
2012,1,03sep2012,32.239742
2012,4,03sep2012,44.179802
2012,5,03sep2012,46.391232
2012,6,03sep2012,58.59478
2012,8,03sep2012,46.294212
2012,9,03sep2012,35.425865
2012,10,03sep2012,34.804504
2012,11,03sep2012,35.993778
2012,12,03sep2012,36.82114
2012,13,03sep2012,31.617933
2012,16,03sep2012,46.155727
2012,17,03sep2012,42.928596
2012,18,03sep2012,32.097832
2012,19,03sep2012,39.483593
2012,20,03sep2012,55.766647
2012,21,03sep2012,28.737404
2012,22,03sep2012,30.883762
2012,23,03sep2012,26.225
2012,24,03sep2012,37.282524
2012,25,03sep2012,33.354111
2012,26,03sep2012,48.030434
2012,27,03sep2012,48.212746
2012,28,03sep2012,35.25396
2012,29,03sep2012,44.259163
2012,30,03sep2012,42.785503
2012,31,03sep2012,40.127853
2012,32,03sep2012,52.952717
2012,33,03sep2012,35.119019
2012,34,03sep2012,32.458248
2012,35,03sep2012,49.566818
2012,36,03sep2012,35.618038
2012,37,03sep2012,28.742935
2012,38,03sep2012,43.302658
2012,39,03sep2012,35.747616
2012,40,03sep2012,50.035019
2012,41,03sep2012,37.430344
2012,42,03sep2012,30.260052
2012,44,03sep2012,35.290424
2012,45,03sep2012,26.699327
2012,46,03sep2012,51.897671
2012,47,03sep2012,33.354111
2012,48,03sep2012,34.623905
2012,49,03sep2012,53.607025
2012,50,03sep2012,35.772888
2012,51,03sep2012,31.998753
2012,53,03sep2012,32.546116
2012,54,03sep2012,32.003136
2012,55,03sep2012,44.88221
2012,56,03sep2012,50.958111
2012,1,04sep2012,30.100065
2012,4,04sep2012,46.939728
2012,5,04sep2012,54.72477
2012,6,04sep2012,50.465427
2012,8,04sep2012,49.176678
2012,9,04sep2012,33.887875
2012,10,04sep2012,29.542677
2012,11,04sep2012,34.680244
2012,12,04sep2012,34.263783
2012,13,04sep2012,29.500902
2012,16,04sep2012,41.606747
2012,17,04sep2012,47.626995
2012,18,04sep2012,42.619766
2012,19,04sep2012,53.850704
2012,20,04sep2012,53.211491
2012,21,04sep2012,38.094849
2012,22,04sep2012,33.325848
2012,23,04sep2012,30.908052
2012,24,04sep2012,35.355461
2012,25,04sep2012,26.583397
2012,26,04sep2012,39.093689
2012,27,04sep2012,49.55278
2012,28,04sep2012,37.302223
2012,29,04sep2012,58.352135
2012,30,04sep2012,36.133564
2012,31,04sep2012,49.869308
2012,32,04sep2012,58.360786
2012,33,04sep2012,24.942728
2012,34,04sep2012,26.888855
2012,35,04sep2012,47.110832
2012,36,04sep2012,30.607454
2012,37,04sep2012,31.584764
2012,38,04sep2012,41.569469
2012,39,04sep2012,33.590691
2012,40,04sep2012,55.169487
2012,41,04sep2012,40.772003
2012,42,04sep2012,28.49786
2012,44,04sep2012,30.53945
2012,45,04sep2012,28.98205
2012,46,04sep2012,51.846493
2012,47,04sep2012,37.373783
2012,48,04sep2012,37.412941
2012,49,04sep2012,52.031967
2012,50,04sep2012,28.932741
2012,51,04sep2012,30.905542
2012,53,04sep2012,31.695946
2012,54,04sep2012,34.43198
2012,55,04sep2012,49.552551
2012,56,04sep2012,51.595802
2012,1,05sep2012,33.703663
2012,4,05sep2012,47.603786
2012,5,05sep2012,54.437992
2012,6,05sep2012,38.663979
2012,8,05sep2012,54.44278
2012,9,05sep2012,32.142941
2012,10,05sep2012,34.206516
2012,11,05sep2012,38.841404
2012,12,05sep2012,28.287113
2012,13,05sep2012,31.1217
2012,16,05sep2012,44.701748
2012,17,05sep2012,41.852142
2012,18,05sep2012,35.694401
2012,19,05sep2012,48.095219
2012,20,05sep2012,55.91909
2012,21,05sep2012,44.057438
2012,22,05sep2012,39.374508
2012,23,05sep2012,27.338694
2012,24,05sep2012,41.922314
2012,25,05sep2012,28.698833
2012,26,05sep2012,44.660515
2012,27,05sep2012,44.399479
2012,28,05sep2012,40.456642
2012,29,05sep2012,50.571655
2012,30,05sep2012,40.964993
2012,31,05sep2012,42.781281
2012,32,05sep2012,52.199131
2012,33,05sep2012,28.454676
2012,34,05sep2012,32.49649
2012,35,05sep2012,46.516521
2012,36,05sep2012,34.198322
2012,37,05sep2012,35.35598
2012,38,05sep2012,35.767841
2012,39,05sep2012,46.042557
2012,40,05sep2012,65.907097
2012,41,05sep2012,46.656578
2012,42,05sep2012,39.646519
2012,44,05sep2012,29.173307
2012,45,05sep2012,34.013603
2012,46,05sep2012,40.620644
2012,47,05sep2012,45.634487
2012,48,05sep2012,37.909801
2012,49,05sep2012,54.736961
2012,50,05sep2012,32.603432
2012,51,05sep2012,34.233299
2012,53,05sep2012,32.204742
2012,54,05sep2012,46.518291
2012,55,05sep2012,50.745003
2012,56,05sep2012,52.442173
2012,1,06sep2012,37.43306
2012,4,06sep2012,42.330997
2012,5,06sep2012,57.356522
2012,6,06sep2012,47.646351
2012,8,06sep2012,51.963165
2012,9,06sep2012,34.711506
2012,10,06sep2012,32.712055
2012,11,06sep2012,35.382927
2012,12,06sep2012,24.231749
2012,13,06sep2012,33.117352
2012,16,06sep2012,37.067856
2012,17,06sep2012,55.753208
2012,18,06sep2012,50.423058
2012,19,06sep2012,44.545284
2012,20,06sep2012,59.257473
2012,21,06sep2012,50.753239
2012,22,06sep2012,43.061829
2012,23,06sep2012,32.752491
2012,24,06sep2012,35.929821
2012,25,06sep2012,35.474121
2012,26,06sep2012,54.653614
2012,27,06sep2012,37.313904
2012,28,06sep2012,40.485214
2012,29,06sep2012,56.542648
2012,30,06sep2012,31.636087
2012,31,06sep2012,48.72567
2012,32,06sep2012,44.170425
2012,33,06sep2012,34.005985
2012,34,06sep2012,24.425434
2012,35,06sep2012,52.457699
2012,36,06sep2012,29.482515
2012,37,06sep2012,36.711308
2012,38,06sep2012,31.893953
2012,39,06sep2012,52.691933
2012,40,06sep2012,64.718529
2012,41,06sep2012,47.531628
2012,42,06sep2012,43.140903
2012,44,06sep2012,35.368145
2012,45,06sep2012,31.705421
2012,46,06sep2012,45.440823
2012,47,06sep2012,51.459301
2012,48,06sep2012,45.895603
2012,49,06sep2012,43.009212
2012,50,06sep2012,36.614487
2012,51,06sep2012,39.329128
2012,53,06sep2012,33.417961
2012,54,06sep2012,50.051014
2012,55,06sep2012,44.521847
2012,56,06sep2012,45.516968
2012,1,07sep2012,41.411697
2012,4,07sep2012,39.941307
2012,5,07sep2012,51.385201
2012,6,07sep2012,44.51252
2012,8,07sep2012,48.26059
2012,9,07sep2012,65.741722
2012,10,07sep2012,47.849094
2012,11,07sep2012,54.976463
2012,12,07sep2012,25.975527
2012,13,07sep2012,52.318562
2012,16,07sep2012,46.815666
2012,17,07sep2012,45.383297
2012,18,07sep2012,44.494335
2012,19,07sep2012,34.264679
2012,20,07sep2012,41.486965
2012,21,07sep2012,52.542198
2012,22,07sep2012,40.685284
2012,23,07sep2012,37.698421
2012,24,07sep2012,57.567917
2012,25,07sep2012,52.922413
2012,26,07sep2012,43.83569
2012,27,07sep2012,26.076427
2012,28,07sep2012,38.406826
2012,29,07sep2012,50.269405
2012,30,07sep2012,36.67765
2012,31,07sep2012,33.416031
2012,32,07sep2012,52.596146
2012,33,07sep2012,47.774685
2012,34,07sep2012,58.262188
2012,35,07sep2012,48.188568
2012,36,07sep2012,54.228741
2012,37,07sep2012,45.723747
2012,38,07sep2012,31.963371
2012,39,07sep2012,51.274647
2012,40,07sep2012,55.873386
2012,41,07sep2012,51.074512
2012,42,07sep2012,56.411438
2012,44,07sep2012,57.800877
2012,45,07sep2012,40.189518
2012,46,07sep2012,34.155128
2012,47,07sep2012,51.40136
2012,48,07sep2012,45.042789
2012,49,07sep2012,51.678226
2012,50,07sep2012,39.552864
2012,51,07sep2012,50.621826
2012,53,07sep2012,38.058846
2012,54,07sep2012,54.083366
2012,55,07sep2012,33.384502
2012,56,07sep2012,46.867851
2012,1,08sep2012,33.835899
2012,4,08sep2012,45.711292
2012,5,08sep2012,37.383072
2012,6,08sep2012,51.28434
2012,8,08sep2012,62.497623
2012,9,08sep2012,44.8596
2012,10,08sep2012,41.480534
2012,11,08sep2012,46.255589
2012,12,08sep2012,24.726902
2012,13,08sep2012,31.482452
2012,16,08sep2012,50.306355
2012,17,08sep2012,30.564207
2012,18,08sep2012,29.685324
2012,19,08sep2012,36.813992
2012,20,08sep2012,40.062954
2012,21,08sep2012,37.568996
2012,22,08sep2012,43.934635
2012,23,08sep2012,40.508587
