year,statefips,countyfips,month,ozone
2013,27,27133,5,45.554207
2013,27,27135,5,40.311821
2013,27,27137,5,35.98473
2013,27,27139,5,41.31646
2013,27,27141,5,41.573566
2013,27,27143,5,43.497356
2013,27,27145,5,41.179161
2013,27,27147,5,44.106869
2013,27,27149,5,43.146034
2013,27,27151,5,43.047962
2013,27,27153,5,41.681728
2013,27,27155,5,42.961002
2013,27,27157,5,43.634361
2013,27,27159,5,41.960289
2013,27,27161,5,43.945271
2013,27,27163,5,40.949795
2013,27,27165,5,44.136711
2013,27,27167,5,43.399223
2013,27,27169,5,44.13752
2013,27,27171,5,42.121822
2013,27,27173,5,43.020973
2013,28,28001,5,41.059162
2013,28,28003,5,41.83147
2013,28,28005,5,43.391846
2013,28,28007,5,39.880405
2013,28,28009,5,41.636391
2013,28,28011,5,44.499817
2013,28,28013,5,39.526398
2013,28,28015,5,40.783981
2013,28,28017,5,39.617313
2013,28,28019,5,39.130245
2013,28,28021,5,39.959045
2013,28,28023,5,39.845997
2013,28,28025,5,39.107559
2013,28,28027,5,43.684608
2013,28,28029,5,40.577957
2013,28,28031,5,41.202404
2013,28,28033,5,42.560242
2013,28,28035,5,42.125431
2013,28,28037,5,41.908112
2013,28,28039,5,42.981102
2013,28,28041,5,42.159195
2013,28,28043,5,40.102848
2013,28,28045,5,44.820419
2013,28,28047,5,45.484428
2013,28,28049,5,40.306087
2013,28,28051,5,40.985435
2013,28,28053,5,41.852539
2013,28,28055,5,40.15379
2013,28,28057,5,40.884373
2013,28,28059,5,45.855862
2013,28,28061,5,40.406002
2013,28,28063,5,40.790791
2013,28,28065,5,41.667423
2013,28,28067,5,41.061764
2013,28,28069,5,38.775211
2013,28,28071,5,40.726749
2013,28,28073,5,42.428883
2013,28,28075,5,39.186146
2013,28,28077,5,41.877399
2013,28,28079,5,39.654087
2013,28,28081,5,40.825294
2013,28,28083,5,42.286278
2013,28,28085,5,41.773155
2013,28,28087,5,39.075653
2013,28,28089,5,40.492748
2013,28,28091,5,42.839603
2013,28,28093,5,41.94912
2013,28,28095,5,39.956444
2013,28,28097,5,39.865494
2013,28,28099,5,39.085308
2013,28,28101,5,39.534985
2013,28,28103,5,38.469715
2013,28,28105,5,38.897839
2013,28,28107,5,41.376556
2013,28,28109,5,43.727081
2013,28,28111,5,42.249699
2013,28,28113,5,43.267933
2013,28,28115,5,40.37138
2013,28,28117,5,41.267101
2013,28,28119,5,42.774559
2013,28,28121,5,40.520172
2013,28,28123,5,39.938816
2013,28,28125,5,40.836891
2013,28,28127,5,40.711514
2013,28,28129,5,40.460857
2013,28,28131,5,43.328903
2013,28,28133,5,43.717258
2013,28,28135,5,42.028271
2013,28,28137,5,41.982067
2013,28,28139,5,41.567196
2013,28,28141,5,41.529358
2013,28,28143,5,42.872707
2013,28,28145,5,40.893822
2013,28,28147,5,43.466805
2013,28,28149,5,39.634724
2013,28,28151,5,42.629322
2013,28,28153,5,40.851418
2013,28,28155,5,39.209011
2013,28,28157,5,42.822731
2013,28,28159,5,38.923157
2013,28,28161,5,39.917828
2013,28,28163,5,40.456757
2013,29,29001,5,43.437225
2013,29,29003,5,45.19809
2013,29,29005,5,43.3484
2013,29,29007,5,42.655251
2013,29,29009,5,42.840271
2013,29,29011,5,42.027985
2013,29,29013,5,41.877102
2013,29,29015,5,42.048645
2013,29,29017,5,44.042088
2013,29,29019,5,42.213478
2013,29,29021,5,45.594368
2013,29,29023,5,43.59417
2013,29,29025,5,45.060841
2013,29,29027,5,42.227169
2013,29,29029,5,42.240726
2013,29,29031,5,45.023838
2013,29,29033,5,43.90889
2013,29,29035,5,43.092415
2013,29,29037,5,42.784225
2013,29,29039,5,41.873333
2013,29,29041,5,43.1987
2013,29,29043,5,42.274479
2013,29,29045,5,43.462391
2013,29,29047,5,45.174385
2013,29,29049,5,45.898632
2013,29,29051,5,42.02549
2013,29,29053,5,42.116413
2013,29,29055,5,42.477375
2013,29,29057,5,42.041443
2013,29,29059,5,42.278217
2013,29,29061,5,44.856518
2013,29,29063,5,45.336617
2013,29,29065,5,42.461254
2013,29,29067,5,42.084606
2013,29,29069,5,44.810654
2013,29,29071,5,42.641884
2013,29,29073,5,42.399544
2013,29,29075,5,44.443764
2013,29,29077,5,42.309071
2013,29,29079,5,44.360321
2013,29,29081,5,44.144367
2013,29,29083,5,41.981106
2013,29,29085,5,42.099541
2013,29,29087,5,44.477432
2013,29,29089,5,42.408707
2013,29,29091,5,42.42178
2013,29,29093,5,43.426693
2013,29,29095,5,43.670532
2013,29,29097,5,42.097107
2013,29,29099,5,43.135124
2013,29,29101,5,42.368378
2013,29,29103,5,43.46677
2013,29,29105,5,42.185692
2013,29,29107,5,43.310608
2013,29,29109,5,42.254932
2013,29,29111,5,43.373562
2013,29,29113,5,44.421772
2013,29,29115,5,43.822384
2013,29,29117,5,44.387741
2013,29,29119,5,43.03046
2013,29,29121,5,43.49012
2013,29,29123,5,43.827965
2013,29,29125,5,42.17675
2013,29,29127,5,43.108791
2013,29,29129,5,43.78183
2013,29,29131,5,42.074924
2013,29,29133,5,45.730721
2013,29,29135,5,42.060829
2013,29,29137,5,42.962627
2013,29,29139,5,42.691505
2013,29,29141,5,42.214615
2013,29,29143,5,45.674103
2013,29,29145,5,42.261196
2013,29,29147,5,43.959034
2013,29,29149,5,42.780327
2013,29,29151,5,42.108532
2013,29,29153,5,42.284908
2013,29,29155,5,45.545887
2013,29,29157,5,44.637817
2013,29,29159,5,42.192562
2013,29,29161,5,42.272671
2013,29,29163,5,43.639713
2013,29,29165,5,44.988384
2013,29,29167,5,42.222561
2013,29,29169,5,42.199409
2013,29,29171,5,43.175224
2013,29,29173,5,43.114864
2013,29,29175,5,43.033958
2013,29,29177,5,44.803452
2013,29,29179,5,42.976654
2013,29,29181,5,43.201298
2013,29,29183,5,44.079189
2013,29,29185,5,41.849056
2013,29,29186,5,44.210247
2013,29,29187,5,44.063946
2013,29,29189,5,42.983696
2013,29,29195,5,42.735657
2013,29,29197,5,43.270416
2013,29,29199,5,43.491695
2013,29,29201,5,45.363453
2013,29,29203,5,42.585159
2013,29,29205,5,43.239712
2013,29,29207,5,44.628811
2013,29,29209,5,42.559174
2013,29,29211,5,43.642826
2013,29,29213,5,42.471615
2013,29,29215,5,42.366337
2013,29,29217,5,41.833145
2013,29,29219,5,43.265957
2013,29,29221,5,43.324963
2013,29,29223,5,43.455677
2013,29,29225,5,42.247936
2013,29,29227,5,43.763397
2013,29,29229,5,42.17123
2013,29,29510,5,42.177795
2013,30,30001,5,45.325283
2013,30,30003,5,47.151546
2013,30,30005,5,43.5173
2013,30,30007,5,43.267208
2013,30,30009,5,48.073612
2013,30,30011,5,47.41708
2013,30,30013,5,42.251854
2013,30,30015,5,42.305737
2013,30,30017,5,46.294937
2013,30,30019,5,44.582264
2013,30,30021,5,45.905327
2013,30,30023,5,43.432751
2013,30,30025,5,46.800919
2013,30,30027,5,43.955921
2013,30,30029,5,42.341976
2013,30,30031,5,45.467155
2013,30,30033,5,44.837063
2013,30,30035,5,43.027119
2013,30,30037,5,45.255264
2013,30,30039,5,42.532906
2013,30,30041,5,43.105511
2013,30,30043,5,43.084526
2013,30,30045,5,43.533916
2013,30,30047,5,41.66711
2013,30,30049,5,41.88055
2013,30,30051,5,42.902634
2013,30,30053,5,42.050709
2013,30,30055,5,45.276623
2013,30,30057,5,45.839085
2013,30,30059,5,43.645782
2013,30,30061,5,41.612118
2013,30,30063,5,41.812572
2013,30,30065,5,45.044594
2013,30,30067,5,46.934303
2013,30,30069,5,44.298737
2013,30,30071,5,43.54734
2013,30,30073,5,42.79454
2013,30,30075,5,47.847889
2013,30,30077,5,42.167137
2013,30,30079,5,45.780312
2013,30,30081,5,41.945618
2013,30,30083,5,46.629044
2013,30,30085,5,45.868317
2013,30,30087,5,46.232334
2013,30,30089,5,41.762943
2013,30,30091,5,45.347336
2013,30,30093,5,43.839878
2013,30,30095,5,46.896729
2013,30,30097,5,46.012749
2013,30,30099,5,42.582264
2013,30,30101,5,42.728432
2013,30,30103,5,45.516891
2013,30,30105,5,44.45187
2013,30,30107,5,44.80434
2013,30,30109,5,46.548996
2013,30,30111,5,46.463722
2013,31,31001,5,44.289524
2013,31,31003,5,43.525337
2013,31,31005,5,46.999756
2013,31,31007,5,50.927174
2013,31,31009,5,44.0779
2013,31,31011,5,43.280865
2013,31,31013,5,47.737617
2013,31,31015,5,43.113243
2013,31,31017,5,43.332417
2013,31,31019,5,45.143551
2013,31,31021,5,42.925953
2013,31,31023,5,41.549999
2013,31,31025,5,40.849377
2013,31,31027,5,44.161201
2013,31,31029,5,49.898987
2013,31,31031,5,43.521648
2013,31,31033,5,50.025154
2013,31,31035,5,43.870052
2013,31,31037,5,42.133877
2013,31,31039,5,42.899651
2013,31,31041,5,44.560604
2013,31,31043,5,43.851589
2013,31,31045,5,46.966351
2013,31,31047,5,46.46862
2013,31,31049,5,49.279724
2013,31,31051,5,43.84042
2013,31,31053,5,41.166771
2013,31,31055,5,40.111298
2013,31,31057,5,50.49575
2013,31,31059,5,43.057255
2013,31,31061,5,45.801605
2013,31,31063,5,48.039421
2013,31,31065,5,47.687687
2013,31,31067,5,41.784721
2013,31,31069,5,47.912086
2013,31,31071,5,43.33976
2013,31,31073,5,47.203449
2013,31,31075,5,46.038883
2013,31,31077,5,43.290409
2013,31,31079,5,43.690247
2013,31,31081,5,43.471493
2013,31,31083,5,46.71352
2013,31,31085,5,48.983299
2013,31,31087,5,49.381477
2013,31,31089,5,42.944775
2013,31,31091,5,45.18742
2013,31,31093,5,43.607658
2013,31,31095,5,42.321754
2013,31,31097,5,41.53664
2013,31,31099,5,45.354752
2013,31,31101,5,48.211845
2013,31,31103,5,42.601501
2013,31,31105,5,51.585285
2013,31,31107,5,44.137215
2013,31,31109,5,39.838032
2013,31,31111,5,46.724201
2013,31,31113,5,45.179607
2013,31,31115,5,43.546165
2013,31,31117,5,45.838482
2013,31,31119,5,43.325111
2013,31,31121,5,43.186569
2013,31,31123,5,48.957947
2013,31,31125,5,43.108913
2013,31,31127,5,42.333599
2013,31,31129,5,44.052887
2013,31,31131,5,41.42004
2013,31,31133,5,42.142017
2013,31,31135,5,49.043354
2013,31,31137,5,46.403439
2013,31,31139,5,43.740917
2013,31,31141,5,42.51545
2013,31,31143,5,42.634258
2013,31,31145,5,48.680859
2013,31,31147,5,43.11314
2013,31,31149,5,43.029728
2013,31,31151,5,41.606842
2013,31,31153,5,40.455349
2013,31,31155,5,40.284
2013,31,31157,5,50.293739
2013,31,31159,5,41.127525
2013,31,31161,5,45.163784
2013,31,31163,5,44.014763
2013,31,31165,5,49.350731
2013,31,31167,5,43.053726
2013,31,31169,5,43.153931
2013,31,31171,5,44.627056
2013,31,31173,5,43.576637
2013,31,31175,5,43.50219
2013,31,31177,5,41.158199
2013,31,31179,5,43.541458
2013,31,31181,5,44.838711
2013,31,31183,5,43.2411
2013,31,31185,5,42.721378
2013,32,32001,5,54.570065
2013,32,32003,5,62.172756
2013,32,32005,5,54.352032
2013,32,32007,5,49.141346
2013,32,32009,5,55.237328
2013,32,32011,5,51.098289
2013,32,32013,5,47.878765
2013,32,32015,5,51.072517
2013,32,32017,5,58.181793
2013,32,32019,5,54.804695
2013,32,32021,5,54.451813
2013,32,32023,5,59.301491
2013,32,32027,5,50.983486
2013,32,32029,5,54.698631
2013,32,32031,5,54.166725
2013,32,32033,5,56.174297
2013,32,32510,5,54.135006
2013,33,33001,5,40.909279
2013,33,33003,5,41.1572
2013,33,33005,5,45.124741
2013,33,33007,5,43.276703
2013,33,33009,5,41.485893
2013,33,33011,5,43.939838
2013,33,33013,5,42.362617
2013,33,33015,5,41.608677
2013,33,33017,5,40.220505
2013,33,33019,5,42.904171
2013,34,34001,5,46.206558
2013,34,34003,5,41.042408
2013,34,34005,5,44.859863
2013,34,34007,5,44.110893
2013,34,34009,5,47.201389
2013,34,34011,5,45.552933
2013,34,34013,5,41.095997
2013,34,34015,5,45.183254
2013,34,34017,5,39.224545
2013,34,34019,5,44.550808
2013,34,34021,5,45.675774
2013,34,34023,5,44.72686
2013,34,34025,5,44.98431
2013,34,34027,5,43.670643
2013,34,34029,5,45.617123
2013,34,34031,5,41.968864
2013,34,34033,5,45.636791
2013,34,34035,5,44.827671
2013,34,34037,5,43.588924
2013,34,34039,5,42.711735
2013,34,34041,5,43.251316
2013,35,35001,5,57.70612
2013,35,35003,5,57.050541
2013,35,35005,5,53.730152
2013,35,35006,5,58.086815
2013,35,35007,5,54.745174
2013,35,35009,5,52.197964
2013,35,35011,5,53.19841
2013,35,35013,5,55.599831
2013,35,35015,5,56.382313
2013,35,35017,5,55.132904
2013,35,35019,5,54.223656
2013,35,35021,5,54.034462
2013,35,35023,5,56.523415
2013,35,35025,5,46.341808
2013,35,35027,5,55.081375
2013,35,35028,5,57.043823
2013,35,35029,5,56.806114
2013,35,35031,5,58.050354
2013,35,35033,5,55.568336
2013,35,35035,5,56.163685
2013,35,35037,5,53.642448
2013,35,35039,5,56.99226
2013,35,35041,5,51.483288
2013,35,35043,5,57.200085
2013,35,35045,5,57.862488
2013,35,35047,5,55.852249
2013,35,35049,5,57.577576
2013,35,35051,5,55.821049
2013,35,35053,5,57.25338
2013,35,35055,5,56.265812
2013,35,35057,5,56.632271
2013,35,35059,5,53.393425
2013,35,35061,5,58.944061
2013,36,36001,5,46.597874
2013,36,36003,5,46.845535
2013,36,36005,5,38.649105
2013,36,36007,5,45.495743
2013,36,36009,5,47.582462
2013,36,36011,5,46.499363
2013,36,36013,5,48.916901
2013,36,36015,5,45.990154
2013,36,36017,5,45.839764
2013,36,36019,5,44.615219
2013,36,36021,5,46.316696
2013,36,36023,5,46.491344
2013,36,36025,5,45.350254
2013,36,36027,5,44.481377
2013,36,36029,5,49.152523
2013,36,36031,5,45.14867
2013,36,36033,5,45.077766
2013,36,36035,5,45.349617
2013,36,36037,5,47.397461
2013,36,36039,5,45.628624
2013,36,36041,5,45.261364
2013,36,36043,5,45.732727
2013,36,36045,5,46.910007
2013,36,36047,5,39.303062
2013,36,36049,5,45.630436
2013,36,36051,5,46.726326
2013,36,36053,5,46.321857
2013,36,36055,5,48.285156
2013,36,36057,5,45.462711
2013,36,36059,5,41.593246
2013,36,36061,5,38.081203
2013,36,36063,5,49.569191
2013,36,36065,5,46.017845
2013,36,36067,5,46.49799
2013,36,36069,5,46.691795
2013,36,36071,5,43.157993
2013,36,36073,5,48.558258
2013,36,36075,5,47.390568
2013,36,36077,5,45.638023
2013,36,36079,5,44.75713
2013,36,36081,5,38.563152
2013,36,36083,5,46.970982
2013,36,36085,5,42.186413
2013,36,36087,5,43.618443
2013,36,36089,5,44.931252
2013,36,36091,5,45.366425
2013,36,36093,5,46.004051
2013,36,36095,5,45.704346
2013,36,36097,5,46.743652
2013,36,36099,5,46.437035
2013,36,36101,5,46.397831
2013,36,36103,5,44.741096
2013,36,36105,5,44.096184
2013,36,36107,5,45.468445
2013,36,36109,5,46.751366
2013,36,36111,5,43.954575
2013,36,36113,5,44.302223
2013,36,36115,5,44.502941
2013,36,36117,5,47.901718
2013,36,36119,5,42.239731
2013,36,36121,5,47.167885
2013,36,36123,5,46.610313
2013,37,37001,5,44.274681
2013,37,37003,5,46.484085
2013,37,37005,5,45.501076
2013,37,37007,5,44.102264
2013,37,37009,5,46.107296
2013,37,37011,5,47.366245
2013,37,37013,5,44.705948
2013,37,37015,5,44.410202
2013,37,37017,5,43.837181
2013,37,37019,5,45.267956
2013,37,37021,5,48.126678
2013,37,37023,5,46.43655
2013,37,37025,5,47.243999
2013,37,37027,5,46.126419
2013,37,37029,5,44.736794
2013,37,37031,5,45.83086
2013,37,37033,5,45.344818
2013,37,37035,5,46.498692
2013,37,37037,5,42.86554
2013,37,37039,5,46.712627
2013,37,37041,5,44.089977
2013,37,37043,5,45.936493
2013,37,37045,5,45.680126
2013,37,37047,5,43.431061
2013,37,37049,5,44.778
2013,37,37051,5,44.719376
2013,37,37053,5,46.158028
2013,37,37055,5,47.370838
2013,37,37057,5,46.485905
2013,37,37059,5,46.681007
2013,37,37061,5,44.585072
2013,37,37063,5,43.846561
2013,37,37065,5,45.391453
2013,37,37067,5,46.695999
2013,37,37069,5,44.984341
2013,37,37071,5,45.237709
2013,37,37073,5,44.305157
2013,37,37075,5,48.08189
2013,37,37077,5,44.805222
2013,37,37079,5,45.348171
2013,37,37081,5,45.919521
2013,37,37083,5,44.912319
2013,37,37085,5,44.155563
2013,37,37087,5,48.263988
2013,37,37089,5,47.082962
2013,37,37091,5,44.524559
2013,37,37093,5,44.586338
2013,37,37095,5,44.895348
2013,37,37097,5,47.22047
2013,37,37099,5,46.477322
2013,37,37101,5,45.056595
2013,37,37103,5,44.759224
2013,37,37105,5,43.287518
2013,37,37107,5,45.206657
2013,37,37109,5,46.335575
2013,37,37111,5,47.832733
2013,37,37113,5,44.980339
2013,37,37115,5,49.047115
2013,37,37117,5,44.658916
2013,37,37119,5,45.564014
2013,37,37121,5,48.355156
2013,37,37123,5,44.456314
2013,37,37125,5,43.991318
2013,37,37127,5,45.216038
2013,37,37129,5,45.463169
2013,37,37131,5,44.712658
2013,37,37133,5,45.066936
2013,37,37135,5,43.313786
2013,37,37137,5,44.939018
2013,37,37139,5,44.406403
2013,37,37141,5,45.066689
2013,37,37143,5,44.126141
2013,37,37145,5,44.730804
2013,37,37147,5,45.071995
2013,37,37149,5,46.534817
2013,37,37151,5,44.907734
2013,37,37153,5,44.063984
2013,37,37155,5,44.045605
2013,37,37157,5,46.203514
2013,37,37159,5,47.251022
2013,37,37161,5,46.402122
2013,37,37163,5,44.295429
2013,37,37165,5,44.139034
2013,37,37167,5,45.590656
2013,37,37169,5,45.897781
2013,37,37171,5,45.53096
2013,37,37173,5,46.921062
2013,37,37175,5,46.427094
2013,37,37177,5,44.229843
2013,37,37179,5,44.384167
2013,37,37181,5,44.946213
2013,37,37183,5,44.028652
2013,37,37185,5,44.804722
2013,37,37187,5,44.017433
2013,37,37189,5,46.62117
2013,37,37191,5,45.315914
2013,37,37193,5,45.759457
2013,37,37195,5,45.415707
2013,37,37197,5,46.031998
2013,37,37199,5,49.389126
2013,38,38001,5,46.175392
2013,38,38003,5,44.163006
2013,38,38005,5,43.505634
2013,38,38007,5,47.729012
2013,38,38009,5,42.871422
2013,38,38011,5,46.692467
2013,38,38013,5,44.09491
2013,38,38015,5,45.995079
2013,38,38017,5,43.808033
2013,38,38019,5,41.121513
2013,38,38021,5,43.427467
2013,38,38023,5,44.65712
2013,38,38025,5,46.693855
2013,38,38027,5,43.461731
2013,38,38029,5,44.851131
2013,38,38031,5,43.783234
2013,38,38033,5,47.162052
2013,38,38035,5,42.468498
2013,38,38037,5,45.857704
2013,38,38039,5,43.662815
2013,38,38041,5,46.752747
2013,38,38043,5,44.837406
2013,38,38045,5,43.866108
2013,38,38047,5,44.731522
2013,38,38049,5,43.477451
2013,38,38051,5,44.289841
2013,38,38053,5,46.837044
2013,38,38055,5,46.153816
2013,38,38057,5,46.357948
2013,38,38059,5,46.102219
2013,38,38061,5,45.792313
2013,38,38063,5,42.98941
2013,38,38065,5,46.775848
2013,38,38067,5,40.688519
2013,38,38069,5,43.219707
2013,38,38071,5,43.204762
2013,38,38073,5,43.540794
2013,38,38075,5,43.645687
2013,38,38077,5,43.184093
2013,38,38079,5,42.247532
2013,38,38081,5,43.364296
2013,38,38083,5,44.864433
2013,38,38085,5,45.105103
2013,38,38087,5,47.002419
2013,38,38089,5,47.163017
2013,38,38091,5,43.552067
2013,38,38093,5,44.194977
2013,38,38095,5,41.952881
2013,38,38097,5,43.51672
2013,38,38099,5,41.780621
2013,38,38101,5,44.14362
2013,38,38103,5,43.950726
2013,38,38105,5,46.363953
2013,39,39001,5,44.90427
2013,39,39003,5,47.883522
2013,39,39005,5,47.480858
2013,39,39007,5,48.650536
2013,39,39009,5,45.628555
2013,39,39011,5,47.177116
2013,39,39013,5,47.581356
2013,39,39015,5,44.881577
2013,39,39017,5,47.171234
2013,39,39019,5,48.098923
2013,39,39021,5,48.904732
2013,39,39023,5,48.586559
2013,39,39025,5,45.502907
2013,39,39027,5,45.818436
2013,39,39029,5,47.86721
2013,39,39031,5,47.667133
2013,39,39033,5,47.873524
2013,39,39035,5,45.084248
2013,39,39037,5,46.548531
2013,39,39039,5,47.42223
2013,39,39041,5,47.781288
2013,39,39043,5,47.427929
2013,39,39045,5,46.532906
2013,39,39047,5,46.495102
2013,39,39049,5,46.77832
2013,39,39051,5,47.412685
2013,39,39053,5,45.129845
2013,39,39055,5,46.318035
2013,39,39057,5,47.414017
2013,39,39059,5,47.262665
2013,39,39061,5,45.725655
2013,39,39063,5,48.045662
2013,39,39065,5,48.363094
2013,39,39067,5,47.776096
2013,39,39069,5,47.740086
2013,39,39071,5,45.327877
2013,39,39073,5,46.1129
2013,39,39075,5,47.762676
2013,39,39077,5,47.384666
2013,39,39079,5,45.073658
2013,39,39081,5,47.83181
2013,39,39083,5,47.816277
2013,39,39085,5,47.680702
2013,39,39087,5,43.792736
2013,39,39089,5,47.278526
2013,39,39091,5,48.341251
2013,39,39093,5,46.457645
2013,39,39095,5,46.227543
2013,39,39097,5,47.918678
2013,39,39099,5,46.809544
2013,39,39101,5,48.276878
2013,39,39103,5,46.007168
2013,39,39105,5,45.523712
2013,39,39107,5,46.469688
2013,39,39109,5,47.440052
2013,39,39111,5,47.178619
2013,39,39113,5,47.414715
2013,39,39115,5,46.264877
2013,39,39117,5,47.989586
2013,39,39119,5,46.813438
2013,39,39121,5,47.07254
2013,39,39123,5,47.447018
2013,39,39125,5,47.316708
2013,39,39127,5,46.38398
2013,39,39129,5,46.488163
2013,39,39131,5,45.401241
2013,39,39133,5,43.35585
2013,39,39135,5,47.228123
2013,39,39137,5,48.147198
2013,39,39139,5,47.699482
2013,39,39141,5,45.884415
2013,39,39143,5,47.044014
2013,39,39145,5,44.415855
2013,39,39147,5,47.516552
2013,39,39149,5,47.3899
2013,39,39151,5,47.363567
2013,39,39153,5,43.675854
2013,39,39155,5,46.772099
2013,39,39157,5,48.07642
2013,39,39159,5,48.613262
2013,39,39161,5,47.093445
2013,39,39163,5,45.552486
2013,39,39165,5,46.707783
2013,39,39167,5,45.845921
2013,39,39169,5,46.98962
2013,39,39171,5,47.260315
2013,39,39173,5,46.835632
2013,39,39175,5,48.04707
2013,40,40001,5,45.582802
2013,40,40003,5,45.301849
2013,40,40005,5,44.829826
2013,40,40007,5,51.569508
2013,40,40009,5,48.384819
2013,40,40011,5,44.262295
2013,40,40013,5,46.079281
2013,40,40015,5,41.670273
2013,40,40017,5,42.718723
2013,40,40019,5,47.063625
2013,40,40021,5,44.653008
2013,40,40023,5,44.396584
2013,40,40025,5,52.182007
2013,40,40027,5,43.520504
2013,40,40029,5,45.040779
2013,40,40031,5,46.130165
2013,40,40033,5,46.942818
2013,40,40035,5,42.446495
2013,40,40037,5,41.684002
2013,40,40039,5,45.410328
2013,40,40041,5,43.024529
2013,40,40043,5,47.021954
2013,40,40045,5,49.521931
2013,40,40047,5,44.594257
2013,40,40049,5,44.945305
2013,40,40051,5,41.780609
2013,40,40053,5,44.594135
2013,40,40055,5,48.663528
2013,40,40057,5,49.833622
2013,40,40059,5,49.374977
2013,40,40061,5,44.585903
2013,40,40063,5,44.377377
2013,40,40065,5,48.210121
2013,40,40067,5,47.115185
2013,40,40069,5,46.300293
2013,40,40071,5,44.368763
2013,40,40073,5,43.974255
2013,40,40075,5,45.75135
2013,40,40077,5,44.989578
2013,40,40079,5,44.563133
2013,40,40081,5,43.606148
2013,40,40083,5,44.923691
2013,40,40085,5,47.860245
2013,40,40087,5,43.47934
2013,40,40089,5,44.08091
2013,40,40091,5,43.964188
2013,40,40093,5,45.408962
2013,40,40095,5,47.422199
2013,40,40097,5,43.097843
2013,40,40099,5,46.19025
2013,40,40101,5,43.421936
2013,40,40103,5,44.456524
2013,40,40105,5,42.752426
2013,40,40107,5,43.22057
2013,40,40109,5,44.153252
2013,40,40111,5,42.794731
2013,40,40113,5,42.689121
2013,40,40115,5,41.574936
2013,40,40117,5,42.803158
2013,40,40119,5,43.812317
2013,40,40121,5,45.016476
2013,40,40123,5,45.213268
2013,40,40125,5,43.64991
2013,40,40127,5,44.773659
2013,40,40129,5,48.792049
2013,40,40131,5,42.589443
2013,40,40133,5,44.006927
2013,40,40135,5,44.648071
2013,40,40137,5,45.713722
2013,40,40139,5,52.673489
2013,40,40141,5,47.656036
2013,40,40143,5,41.48373
2013,40,40145,5,42.459618
2013,40,40147,5,43.276485
2013,40,40149,5,45.60181
2013,40,40151,5,46.381271
2013,40,40153,5,48.351498
2013,41,41001,5,42.288662
2013,41,41003,5,36.99514
2013,41,41005,5,39.137367
2013,41,41007,5,36.800369
2013,41,41009,5,37.131901
2013,41,41011,5,37.298035
2013,41,41013,5,42.784725
2013,41,41015,5,38.034382
2013,41,41017,5,42.728523
2013,41,41019,5,37.924671
2013,41,41021,5,42.486584
2013,41,41023,5,42.219765
2013,41,41025,5,42.907173
2013,41,41027,5,41.079365
2013,41,41029,5,41.688293
2013,41,41031,5,41.698689
2013,41,41033,5,39.687397
2013,41,41035,5,44.127434
2013,41,41037,5,44.481056
2013,41,41039,5,36.933914
2013,41,41041,5,36.91082
2013,41,41043,5,38.020081
2013,41,41045,5,41.797348
2013,41,41047,5,38.461338
2013,41,41049,5,43.353909
2013,41,41051,5,37.94368
2013,41,41053,5,37.576756
2013,41,41055,5,42.114162
2013,41,41057,5,37.227253
2013,41,41059,5,44.138828
2013,41,41061,5,42.734177
2013,41,41063,5,42.508591
2013,41,41065,5,41.518517
2013,41,41067,5,37.761364
2013,41,41069,5,42.204731
2013,41,41071,5,37.838001
2013,42,42001,5,49.19418
2013,42,42003,5,48.153362
2013,42,42005,5,50.520493
2013,42,42007,5,48.498253
2013,42,42009,5,47.854397
2013,42,42011,5,46.592335
2013,42,42013,5,47.97192
2013,42,42015,5,44.787899
2013,42,42017,5,45.256332
2013,42,42019,5,49.403114
2013,42,42021,5,48.520462
2013,42,42023,5,48.493904
2013,42,42025,5,45.593216
2013,42,42027,5,47.850842
2013,42,42029,5,46.378258
2013,42,42031,5,49.739391
2013,42,42033,5,49.408417
2013,42,42035,5,47.544823
2013,42,42037,5,46.245575
2013,42,42039,5,47.902344
2013,42,42041,5,47.323658
2013,42,42043,5,46.656563
2013,42,42045,5,44.826809
2013,42,42047,5,49.277527
2013,42,42049,5,49.396816
2013,42,42051,5,48.329334
2013,42,42053,5,48.819427
2013,42,42055,5,49.203182
2013,42,42057,5,47.900665
2013,42,42059,5,47.843376
2013,42,42061,5,47.839851
2013,42,42063,5,49.771038
2013,42,42065,5,49.910137
2013,42,42067,5,47.060772
2013,42,42069,5,46.840759
2013,42,42071,5,47.269337
2013,42,42073,5,47.913506
2013,42,42075,5,47.148178
2013,42,42077,5,45.383106
2013,42,42079,5,45.829903
2013,42,42081,5,47.132389
2013,42,42083,5,48.206497
2013,42,42085,5,48.088417
2013,42,42087,5,47.470512
2013,42,42089,5,43.9753
2013,42,42091,5,44.76247
2013,42,42093,5,46.446243
2013,42,42095,5,44.505188
2013,42,42097,5,46.568428
2013,42,42099,5,46.909084
2013,42,42101,5,43.000549
2013,42,42103,5,44.21685
2013,42,42105,5,47.365402
2013,42,42107,5,46.549419
2013,42,42109,5,46.508732
2013,42,42111,5,48.592663
2013,42,42113,5,45.493065
2013,42,42115,5,45.645088
2013,42,42117,5,46.672268
2013,42,42119,5,46.64254
2013,42,42121,5,48.715488
2013,42,42123,5,48.271141
2013,42,42125,5,47.489311
2013,42,42127,5,45.855267
2013,42,42129,5,48.234795
2013,42,42131,5,45.647846
2013,42,42133,5,48.339687
2013,44,44001,5,45.736351
