year,statefips,date1,pm
2013,53,17jul2013,6.2288027
2013,54,17jul2013,15.669517
2013,55,17jul2013,10.618878
2013,56,17jul2013,5.3403249
2013,1,18jul2013,8.1629295
2013,4,18jul2013,4.3769794
2013,5,18jul2013,8.328393
2013,6,18jul2013,8.8140659
2013,8,18jul2013,4.7693915
2013,9,18jul2013,16.366474
2013,10,18jul2013,21.855055
2013,11,18jul2013,16.933985
2013,12,18jul2013,3.8412631
2013,13,18jul2013,8.5109997
2013,16,18jul2013,7.3004746
2013,17,18jul2013,14.579947
2013,18,18jul2013,16.560917
2013,19,18jul2013,9.9745302
2013,20,18jul2013,8.1805506
2013,21,18jul2013,19.130711
2013,22,18jul2013,7.776793
2013,23,18jul2013,6.8220072
2013,24,18jul2013,19.952044
2013,25,18jul2013,15.390395
2013,26,18jul2013,12.326172
2013,27,18jul2013,9.8465509
2013,28,18jul2013,8.2597103
2013,29,18jul2013,12.281127
2013,30,18jul2013,6.4184031
2013,31,18jul2013,8.8323212
2013,32,18jul2013,9.0598478
2013,33,18jul2013,11.616498
2013,34,18jul2013,17.733225
2013,35,18jul2013,2.4103959
2013,36,18jul2013,16.466747
2013,37,18jul2013,15.463978
2013,38,18jul2013,7.1122165
2013,39,18jul2013,15.894455
2013,40,18jul2013,8.085907
2013,41,18jul2013,5.5430732
2013,42,18jul2013,18.585434
2013,44,18jul2013,18.641336
2013,45,18jul2013,10.714051
2013,46,18jul2013,7.0686231
2013,47,18jul2013,11.953308
2013,48,18jul2013,7.534287
2013,49,18jul2013,6.5511222
2013,50,18jul2013,9.7788277
2013,51,18jul2013,19.285604
2013,53,18jul2013,6.3744583
2013,54,18jul2013,19.263477
2013,55,18jul2013,10.131011
2013,56,18jul2013,5.9689264
2013,1,19jul2013,12.827332
2013,4,19jul2013,4.3367553
2013,5,19jul2013,10.722493
2013,6,19jul2013,11.218036
2013,8,19jul2013,4.3890738
2013,9,19jul2013,24.736883
2013,10,19jul2013,22.861219
2013,11,19jul2013,17.236773
2013,12,19jul2013,5.923244
2013,13,19jul2013,11.393863
2013,16,19jul2013,8.7018328
2013,17,19jul2013,8.1306381
2013,18,19jul2013,16.288078
2013,19,19jul2013,8.0401011
2013,20,19jul2013,7.9910884
2013,21,19jul2013,16.442127
2013,22,19jul2013,8.1208467
2013,23,19jul2013,12.521924
2013,24,19jul2013,19.28005
2013,25,19jul2013,22.342522
2013,26,19jul2013,11.497424
2013,27,19jul2013,9.6433306
2013,28,19jul2013,7.912077
2013,29,19jul2013,11.341441
2013,30,19jul2013,5.4924803
2013,31,19jul2013,7.0228763
2013,32,19jul2013,9.4643097
2013,33,19jul2013,16.066544
2013,34,19jul2013,26.306452
2013,35,19jul2013,4.6681361
2013,36,19jul2013,23.218172
2013,37,19jul2013,12.619116
2013,38,19jul2013,6.3366389
2013,39,19jul2013,17.903973
2013,40,19jul2013,10.470869
2013,41,19jul2013,6.3419061
2013,42,19jul2013,22.992216
2013,44,19jul2013,25.049908
2013,45,19jul2013,8.1821575
2013,46,19jul2013,5.6793551
2013,47,19jul2013,11.742141
2013,48,19jul2013,9.8780003
2013,49,19jul2013,8.8203859
2013,50,19jul2013,13.053098
2013,51,19jul2013,18.281855
2013,53,19jul2013,6.7324367
2013,54,19jul2013,19.534906
2013,55,19jul2013,7.4728498
2013,56,19jul2013,5.3556166
2013,1,20jul2013,9.254899
2013,4,20jul2013,5.1604676
2013,5,20jul2013,8.6071157
2013,6,20jul2013,12.355056
2013,8,20jul2013,6.3383732
2013,9,20jul2013,20.608351
2013,10,20jul2013,13.58912
2013,11,20jul2013,11.853201
2013,12,20jul2013,4.7552314
2013,13,20jul2013,8.7737398
2013,16,20jul2013,8.9617338
2013,17,20jul2013,9.2181473
2013,18,20jul2013,10.566511
2013,19,20jul2013,8.6729736
2013,20,20jul2013,8.8497162
2013,21,20jul2013,11.342737
2013,22,20jul2013,7.5669451
2013,23,20jul2013,10.017165
2013,24,20jul2013,12.507377
2013,25,20jul2013,21.712488
2013,26,20jul2013,7.6478472
2013,27,20jul2013,9.1318264
2013,28,20jul2013,8.6048336
2013,29,20jul2013,10.096534
2013,30,20jul2013,6.3483171
2013,31,20jul2013,8.3917704
2013,32,20jul2013,11.189006
2013,33,20jul2013,13.949833
2013,34,20jul2013,17.724117
2013,35,20jul2013,5.6914639
2013,36,20jul2013,16.216019
2013,37,20jul2013,7.8282008
2013,38,20jul2013,6.2730093
2013,39,20jul2013,10.313218
2013,40,20jul2013,9.9137402
2013,41,20jul2013,6.557673
2013,42,20jul2013,13.992272
2013,44,20jul2013,22.94665
2013,45,20jul2013,6.4246798
2013,46,20jul2013,6.0089917
2013,47,20jul2013,10.745554
2013,48,20jul2013,8.5374622
2013,49,20jul2013,9.0408516
2013,50,20jul2013,7.8498125
2013,51,20jul2013,10.365913
2013,53,20jul2013,6.4001698
2013,54,20jul2013,11.52599
2013,55,20jul2013,7.5066104
2013,56,20jul2013,6.5557289
2013,1,21jul2013,6.7834077
2013,4,21jul2013,4.8875885
2013,5,21jul2013,9.0921612
2013,6,21jul2013,10.171698
2013,8,21jul2013,6.9771323
2013,9,21jul2013,7.3118944
2013,10,21jul2013,11.153982
2013,11,21jul2013,10.038038
2013,12,21jul2013,7.4660444
2013,13,21jul2013,5.725822
2013,16,21jul2013,6.5307322
2013,17,21jul2013,11.439777
2013,18,21jul2013,10.107357
2013,19,21jul2013,9.3862171
2013,20,21jul2013,5.7357779
2013,21,21jul2013,10.296706
2013,22,21jul2013,5.0575862
2013,23,21jul2013,5.0397387
2013,24,21jul2013,10.092299
2013,25,21jul2013,7.3987808
2013,26,21jul2013,7.4703579
2013,27,21jul2013,7.2501569
2013,28,21jul2013,7.3374958
2013,29,21jul2013,8.2909851
2013,30,21jul2013,6.5536871
2013,31,21jul2013,6.4176383
2013,32,21jul2013,7.7068758
2013,33,21jul2013,6.912673
2013,34,21jul2013,10.088428
2013,35,21jul2013,4.6971798
2013,36,21jul2013,8.0618773
2013,37,21jul2013,7.9133415
2013,38,21jul2013,5.7872043
2013,39,21jul2013,11.817086
2013,40,21jul2013,7.8013554
2013,41,21jul2013,4.4088626
2013,42,21jul2013,10.580872
2013,44,21jul2013,7.7598753
2013,45,21jul2013,7.0788584
2013,46,21jul2013,6.560883
2013,47,21jul2013,8.7115774
2013,48,21jul2013,6.9618421
2013,49,21jul2013,7.5796518
2013,50,21jul2013,5.7131467
2013,51,21jul2013,8.5551329
2013,53,21jul2013,5.252954
2013,54,21jul2013,9.8180532
2013,55,21jul2013,5.5901961
2013,56,21jul2013,6.6018949
2013,1,22jul2013,7.3733673
2013,4,22jul2013,6.9081473
2013,5,22jul2013,6.6003222
2013,6,22jul2013,9.256937
2013,8,22jul2013,8.5784464
2013,9,22jul2013,10.940493
2013,10,22jul2013,11.776473
2013,11,22jul2013,8.1944504
2013,12,22jul2013,9.534193
2013,13,22jul2013,7.6278415
2013,16,22jul2013,7.8543706
2013,17,22jul2013,10.211633
2013,18,22jul2013,9.9450979
2013,19,22jul2013,6.6169662
2013,20,22jul2013,8.4112091
2013,21,22jul2013,8.0814047
2013,22,22jul2013,7.2083659
2013,23,22jul2013,8.0447845
2013,24,22jul2013,9.880476
2013,25,22jul2013,9.9844828
2013,26,22jul2013,10.525241
2013,27,22jul2013,7.6422672
2013,28,22jul2013,6.8466959
2013,29,22jul2013,8.1369848
2013,30,22jul2013,7.4186072
2013,31,22jul2013,7.3954949
2013,32,22jul2013,7.4487185
2013,33,22jul2013,9.3508501
2013,34,22jul2013,13.210856
2013,35,22jul2013,7.2665148
2013,36,22jul2013,11.634031
2013,37,22jul2013,7.0352507
2013,38,22jul2013,5.9106207
2013,39,22jul2013,11.133079
2013,40,22jul2013,8.2473145
2013,41,22jul2013,7.3001904
2013,42,22jul2013,12.603315
2013,44,22jul2013,9.4848108
2013,45,22jul2013,6.728364
2013,46,22jul2013,6.8010354
2013,47,22jul2013,6.7854347
2013,48,22jul2013,9.4208393
2013,49,22jul2013,8.0195274
2013,50,22jul2013,9.2703428
2013,51,22jul2013,8.000885
2013,53,22jul2013,6.6046557
2013,54,22jul2013,8.4617071
2013,55,22jul2013,9.0661402
2013,56,22jul2013,8.1457167
2013,1,23jul2013,7.8976765
2013,4,23jul2013,6.3130479
2013,5,23jul2013,9.0000229
2013,6,23jul2013,7.4822617
2013,8,23jul2013,7.6959085
2013,9,23jul2013,6.4786477
2013,10,23jul2013,8.3262959
2013,11,23jul2013,8.307168
2013,12,23jul2013,8.640584
2013,13,23jul2013,6.7123909
2013,16,23jul2013,7.6123776
2013,17,23jul2013,6.736578
2013,18,23jul2013,9.7323389
2013,19,23jul2013,4.5161123
2013,20,23jul2013,8.6613626
2013,21,23jul2013,12.654127
2013,22,23jul2013,11.329328
2013,23,23jul2013,6.4484692
2013,24,23jul2013,8.8075886
2013,25,23jul2013,6.4165683
2013,26,23jul2013,9.0076151
2013,27,23jul2013,4.493679
2013,28,23jul2013,9.1486216
2013,29,23jul2013,8.066143
2013,30,23jul2013,5.6463571
2013,31,23jul2013,6.3539996
2013,32,23jul2013,6.4950333
2013,33,23jul2013,6.1701651
2013,34,23jul2013,8.2194796
2013,35,23jul2013,6.3363776
2013,36,23jul2013,8.2170143
2013,37,23jul2013,8.77215
2013,38,23jul2013,5.8641634
2013,39,23jul2013,11.014625
2013,40,23jul2013,9.8082657
2013,41,23jul2013,7.1407943
2013,42,23jul2013,9.1697178
2013,44,23jul2013,6.1278663
2013,45,23jul2013,7.9927931
2013,46,23jul2013,5.0344377
2013,47,23jul2013,7.0245066
2013,48,23jul2013,12.541558
2013,49,23jul2013,7.8230519
2013,50,23jul2013,5.7813344
2013,51,23jul2013,8.9005165
2013,53,23jul2013,6.798346
2013,54,23jul2013,10.44263
2013,55,23jul2013,3.4285836
2013,56,23jul2013,6.817863
2013,1,24jul2013,9.3085136
2013,4,24jul2013,6.5281744
2013,5,24jul2013,7.242074
2013,6,24jul2013,6.4068823
2013,8,24jul2013,7.6093969
2013,9,24jul2013,5.8118868
2013,10,24jul2013,12.163428
2013,11,24jul2013,8.3254309
2013,12,24jul2013,9.7513304
2013,13,24jul2013,9.4126863
2013,16,24jul2013,8.2119379
2013,17,24jul2013,4.4650135
2013,18,24jul2013,3.8806014
2013,19,24jul2013,5.6136765
2013,20,24jul2013,6.1612315
2013,21,24jul2013,8.2224493
2013,22,24jul2013,11.683039
2013,23,24jul2013,4.6724529
2013,24,24jul2013,8.6808653
2013,25,24jul2013,6.1566253
2013,26,24jul2013,2.8227615
2013,27,24jul2013,6.2756481
2013,28,24jul2013,10.791868
2013,29,24jul2013,6.3120623
2013,30,24jul2013,6.1822276
2013,31,24jul2013,6.5815296
2013,32,24jul2013,7.2939854
2013,33,24jul2013,5.0556564
2013,34,24jul2013,7.8308411
2013,35,24jul2013,4.721065
2013,36,24jul2013,5.4206595
2013,37,24jul2013,10.274681
2013,38,24jul2013,7.2434859
2013,39,24jul2013,4.7446599
2013,40,24jul2013,6.1521993
2013,41,24jul2013,5.9922018
2013,42,24jul2013,6.8534169
2013,44,24jul2013,7.1539106
2013,45,24jul2013,9.793416
2013,46,24jul2013,5.8601866
2013,47,24jul2013,9.798667
2013,48,24jul2013,12.044235
2013,49,24jul2013,11.048299
2013,50,24jul2013,4.4131184
2013,51,24jul2013,10.125242
2013,53,24jul2013,5.7551961
2013,54,24jul2013,8.6850185
2013,55,24jul2013,3.5916624
2013,56,24jul2013,7.6138167
2013,1,25jul2013,13.428512
2013,4,25jul2013,4.3081365
2013,5,25jul2013,8.9431725
2013,6,25jul2013,8.1108599
2013,8,25jul2013,6.0045419
2013,9,25jul2013,4.5087247
2013,10,25jul2013,5.6031604
2013,11,25jul2013,3.4002638
2013,12,25jul2013,11.788351
2013,13,25jul2013,12.61253
2013,16,25jul2013,8.9570799
2013,17,25jul2013,10.299437
2013,18,25jul2013,10.292754
2013,19,25jul2013,8.4848547
2013,20,25jul2013,9.3674784
2013,21,25jul2013,10.671795
2013,22,25jul2013,11.739376
2013,23,25jul2013,4.2184258
2013,24,25jul2013,4.4056921
2013,25,25jul2013,4.1044121
2013,26,25jul2013,7.8434448
2013,27,25jul2013,8.8893509
2013,28,25jul2013,9.9455986
2013,29,25jul2013,9.8436308
2013,30,25jul2013,5.9794397
2013,31,25jul2013,8.7084265
2013,32,25jul2013,7.0313883
2013,33,25jul2013,4.3030076
2013,34,25jul2013,5.4552207
2013,35,25jul2013,4.2538948
2013,36,25jul2013,5.1559324
2013,37,25jul2013,8.6798773
2013,38,25jul2013,6.8164382
2013,39,25jul2013,8.0262957
2013,40,25jul2013,11.615129
2013,41,25jul2013,6.4655681
2013,42,25jul2013,5.409173
2013,44,25jul2013,4.1436386
2013,45,25jul2013,11.286534
2013,46,25jul2013,6.3432746
2013,47,25jul2013,11.494344
2013,48,25jul2013,12.599309
2013,49,25jul2013,8.2635851
2013,50,25jul2013,4.3881879
2013,51,25jul2013,6.0678158
2013,53,25jul2013,6.6009812
2013,54,25jul2013,8.3812838
2013,55,25jul2013,8.1599636
2013,56,25jul2013,5.9339485
2013,1,26jul2013,15.051102
2013,4,26jul2013,5.7387409
2013,5,26jul2013,10.750952
2013,6,26jul2013,8.9278326
2013,8,26jul2013,7.3656783
2013,9,26jul2013,5.8916745
2013,10,26jul2013,8.3832121
2013,11,26jul2013,9.3136663
2013,12,26jul2013,10.334286
2013,13,26jul2013,14.060057
2013,16,26jul2013,8.8439274
2013,17,26jul2013,10.5477
2013,18,26jul2013,12.310003
2013,19,26jul2013,5.7959185
2013,20,26jul2013,6.9629021
2013,21,26jul2013,13.22268
2013,22,26jul2013,13.238461
2013,23,26jul2013,4.7317557
2013,24,26jul2013,8.8491917
2013,25,26jul2013,6.4052153
2013,26,26jul2013,11.470776
2013,27,26jul2013,6.5380936
2013,28,26jul2013,13.076721
2013,29,26jul2013,8.6876965
2013,30,26jul2013,7.6017542
2013,31,26jul2013,6.3288636
2013,32,26jul2013,8.0130215
2013,33,26jul2013,6.0621233
2013,34,26jul2013,7.5691156
2013,35,26jul2013,5.4311047
2013,36,26jul2013,7.4053574
2013,37,26jul2013,10.830633
2013,38,26jul2013,5.4258943
2013,39,26jul2013,11.200107
2013,40,26jul2013,8.5375404
2013,41,26jul2013,8.2091856
2013,42,26jul2013,8.2542372
2013,44,26jul2013,5.2108684
2013,45,26jul2013,11.593837
2013,46,26jul2013,6.1286464
2013,47,26jul2013,12.990369
2013,48,26jul2013,10.182512
2013,49,26jul2013,9.0403805
2013,50,26jul2013,6.3690925
2013,51,26jul2013,9.6362019
2013,53,26jul2013,6.7704353
2013,54,26jul2013,10.708701
2013,55,26jul2013,7.0769548
2013,56,26jul2013,7.4369016
2013,1,27jul2013,14.772153
2013,4,27jul2013,6.3591242
2013,5,27jul2013,8.7636366
2013,6,27jul2013,7.9694715
2013,8,27jul2013,6.8660073
2013,9,27jul2013,9.9886789
2013,10,27jul2013,9.8771858
2013,11,27jul2013,11.593164
2013,12,27jul2013,10.185448
2013,13,27jul2013,15.341933
2013,16,27jul2013,7.1141334
2013,17,27jul2013,4.9596453
2013,18,27jul2013,7.0881867
2013,19,27jul2013,3.3248136
2013,20,27jul2013,4.5191383
2013,21,27jul2013,12.075404
2013,22,27jul2013,7.4509087
2013,23,27jul2013,4.8523722
2013,24,27jul2013,11.242121
2013,25,27jul2013,8.888711
2013,26,27jul2013,8.6145525
2013,27,27jul2013,3.7697501
2013,28,27jul2013,10.287564
2013,29,27jul2013,5.1307306
2013,30,27jul2013,9.481101
2013,31,27jul2013,4.5468526
2013,32,27jul2013,5.8579726
2013,33,27jul2013,6.9527192
2013,34,27jul2013,10.258638
2013,35,27jul2013,3.3963306
2013,36,27jul2013,10.099928
2013,37,27jul2013,8.7958546
2013,38,27jul2013,3.8064146
2013,39,27jul2013,14.254272
2013,40,27jul2013,7.5002136
2013,41,27jul2013,5.6873612
2013,42,27jul2013,12.65141
2013,44,27jul2013,9.1067066
2013,45,27jul2013,9.4900494
2013,46,27jul2013,4.3497043
2013,47,27jul2013,13.048074
2013,48,27jul2013,7.9260082
2013,49,27jul2013,6.2745147
2013,50,27jul2013,6.194489
2013,51,27jul2013,10.806635
2013,53,27jul2013,5.4159226
2013,54,27jul2013,11.7564
2013,55,27jul2013,2.2466211
2013,56,27jul2013,6.9341979
2013,1,28jul2013,10.414671
2013,4,28jul2013,6.4174256
2013,5,28jul2013,8.6554384
2013,6,28jul2013,9.5858393
2013,8,28jul2013,5.3553367
2013,9,28jul2013,7.7452197
2013,10,28jul2013,7.2587557
2013,11,28jul2013,10.715883
2013,12,28jul2013,8.3266945
2013,13,28jul2013,14.34643
2013,16,28jul2013,7.7876706
2013,17,28jul2013,4.4613485
2013,18,28jul2013,5.1182275
2013,19,28jul2013,4.3530836
2013,20,28jul2013,5.8913522
2013,21,28jul2013,5.9862652
2013,22,28jul2013,8.7300167
2013,23,28jul2013,7.5837641
2013,24,28jul2013,9.7663326
2013,25,28jul2013,7.1504979
2013,26,28jul2013,4.2079864
2013,27,28jul2013,5.289319
2013,28,28jul2013,8.0528069
2013,29,28jul2013,6.9484034
2013,30,28jul2013,7.8626413
2013,31,28jul2013,6.5444822
2013,32,28jul2013,6.9855523
2013,33,28jul2013,7.9385729
2013,34,28jul2013,7.4899731
2013,35,28jul2013,5.0973148
2013,36,28jul2013,7.8039918
2013,37,28jul2013,9.9185143
2013,38,28jul2013,4.9732308
2013,39,28jul2013,6.3520832
2013,40,28jul2013,7.7470932
2013,41,28jul2013,5.9943004
2013,42,28jul2013,8.4778099
2013,44,28jul2013,7.2290101
2013,45,28jul2013,12.909023
2013,46,28jul2013,5.0170879
2013,47,28jul2013,7.6553421
2013,48,28jul2013,11.424752
2013,49,28jul2013,5.2196522
2013,50,28jul2013,8.9409504
2013,51,28jul2013,9.1585617
2013,53,28jul2013,5.9545522
2013,54,28jul2013,8.672739
2013,55,28jul2013,2.7042313
2013,56,28jul2013,6.0669675
2013,1,29jul2013,11.135241
2013,4,29jul2013,5.6742601
2013,5,29jul2013,12.698938
2013,6,29jul2013,12.706738
2013,8,29jul2013,6.1751466
2013,9,29jul2013,7.1175342
2013,10,29jul2013,8.0733204
2013,11,29jul2013,9.1605673
2013,12,29jul2013,7.4227667
2013,13,29jul2013,10.095133
2013,16,29jul2013,7.976655
2013,17,29jul2013,6.8172345
2013,18,29jul2013,7.1315651
2013,19,29jul2013,5.6540551
2013,20,29jul2013,7.5408559
2013,21,29jul2013,9.6887341
2013,22,29jul2013,13.778618
2013,23,29jul2013,6.1410007
2013,24,29jul2013,8.5742359
2013,25,29jul2013,8.0070744
2013,26,29jul2013,3.9498894
2013,27,29jul2013,8.0321417
2013,28,29jul2013,12.845301
2013,29,29jul2013,9.736927
2013,30,29jul2013,7.6583853
2013,31,29jul2013,4.9111185
2013,32,29jul2013,9.5563698
2013,33,29jul2013,7.3915496
2013,34,29jul2013,7.3633714
2013,35,29jul2013,5.3368773
2013,36,29jul2013,7.7474685
2013,37,29jul2013,9.6295872
2013,38,29jul2013,5.3253551
2013,39,29jul2013,7.5078483
2013,40,29jul2013,13.993632
2013,41,29jul2013,7.4089713
2013,42,29jul2013,7.8391871
2013,44,29jul2013,6.9965672
2013,45,29jul2013,12.496984
2013,46,29jul2013,5.3279276
2013,47,29jul2013,7.5266094
2013,48,29jul2013,17.369543
2013,49,29jul2013,4.1965079
2013,50,29jul2013,6.6112719
2013,51,29jul2013,9.0177402
2013,53,29jul2013,6.3424416
2013,54,29jul2013,9.1447372
2013,55,29jul2013,4.2333517
2013,56,29jul2013,5.8485532
2013,1,30jul2013,10.887509
2013,4,30jul2013,6.1434121
2013,5,30jul2013,18.183802
2013,6,30jul2013,13.402957
2013,8,30jul2013,5.0198441
2013,9,30jul2013,6.1675944
2013,10,30jul2013,8.2301416
2013,11,30jul2013,12.840431
2013,12,30jul2013,7.5035176
2013,13,30jul2013,10.067345
2013,16,30jul2013,9.0646267
2013,17,30jul2013,11.928412
2013,18,30jul2013,10.164183
2013,19,30jul2013,9.1350689
2013,20,30jul2013,6.8771539
2013,21,30jul2013,12.426747
2013,22,30jul2013,14.823021
2013,23,30jul2013,5.2399945
2013,24,30jul2013,10.375216
2013,25,30jul2013,5.7513127
2013,26,30jul2013,7.3167925
2013,27,30jul2013,7.5106139
2013,28,30jul2013,16.532148
2013,29,30jul2013,9.7928228
2013,30,30jul2013,7.2879858
2013,31,30jul2013,9.3255892
2013,32,30jul2013,8.1154795
2013,33,30jul2013,4.9491735
2013,34,30jul2013,8.2236252
2013,35,30jul2013,6.1242046
2013,36,30jul2013,6.7979178
2013,37,30jul2013,10.596164
2013,38,30jul2013,7.0208545
2013,39,30jul2013,11.194226
2013,40,30jul2013,11.857856
2013,41,30jul2013,14.00751
2013,42,30jul2013,8.8688011
2013,44,30jul2013,6.1335959
2013,45,30jul2013,11.05948
2013,46,30jul2013,7.2922158
2013,47,30jul2013,10.698238
2013,48,30jul2013,13.622328
2013,49,30jul2013,5.0183239
2013,50,30jul2013,4.4992108
2013,51,30jul2013,12.639903
2013,53,30jul2013,7.0098238
2013,54,30jul2013,13.03449
2013,55,30jul2013,7.0912485
2013,56,30jul2013,5.6709957
2013,1,31jul2013,11.473646
2013,4,31jul2013,7.0812054
2013,5,31jul2013,12.65736
2013,6,31jul2013,11.339952
2013,8,31jul2013,6.5988774
2013,9,31jul2013,6.2306261
2013,10,31jul2013,14.172404
2013,11,31jul2013,15.762017
2013,12,31jul2013,6.3607173
2013,13,31jul2013,10.237759
2013,16,31jul2013,8.6923199
2013,17,31jul2013,11.02564
2013,18,31jul2013,13.351893
2013,19,31jul2013,9.2599478
2013,20,31jul2013,8.1453896
2013,21,31jul2013,10.869921
2013,22,31jul2013,11.877831
2013,23,31jul2013,7.2440019
2013,24,31jul2013,15.440463
2013,25,31jul2013,6.6662393
2013,26,31jul2013,14.352071
2013,27,31jul2013,9.889514
2013,28,31jul2013,13.067963
2013,29,31jul2013,8.7093782
2013,30,31jul2013,7.6826692
2013,31,31jul2013,10.168395
2013,32,31jul2013,8.0175238
2013,33,31jul2013,6.441566
2013,34,31jul2013,10.051349
2013,35,31jul2013,7.3132267
2013,36,31jul2013,9.1405153
2013,37,31jul2013,12.010745
2013,38,31jul2013,7.6083713
2013,39,31jul2013,14.529253
2013,40,31jul2013,8.531848
2013,41,31jul2013,7.7431998
2013,42,31jul2013,13.921379
2013,44,31jul2013,5.8652968
2013,45,31jul2013,12.77739
2013,46,31jul2013,7.9627309
2013,47,31jul2013,10.861221
2013,48,31jul2013,11.817501
2013,49,31jul2013,5.7223463
2013,50,31jul2013,6.6581216
2013,51,31jul2013,13.485064
2013,53,31jul2013,8.6930494
2013,54,31jul2013,11.578433
2013,55,31jul2013,9.8047314
2013,56,31jul2013,7.4935403
2013,1,01aug2013,13.058529
2013,4,01aug2013,4.9218712
2013,5,01aug2013,11.112566
2013,6,01aug2013,10.449492
2013,8,01aug2013,6.4030972
2013,9,01aug2013,10.373465
2013,10,01aug2013,10.962915
2013,11,01aug2013,11.392725
2013,12,01aug2013,5.2206383
2013,13,01aug2013,9.7837706
2013,16,01aug2013,7.19238
2013,17,01aug2013,9.8582916
2013,18,01aug2013,10.080556
2013,19,01aug2013,8.4733582
2013,20,01aug2013,11.213239
2013,21,01aug2013,10.886909
2013,22,01aug2013,13.10421
2013,23,01aug2013,7.5937734
2013,24,01aug2013,10.409387
2013,25,01aug2013,8.5426693
2013,26,01aug2013,10.225737
2013,27,01aug2013,8.5086336
2013,28,01aug2013,12.258451
2013,29,01aug2013,9.7397213
2013,30,01aug2013,5.1035161
2013,31,01aug2013,10.426751
2013,32,01aug2013,6.3474379
2013,33,01aug2013,9.0668182
2013,34,01aug2013,11.81113
2013,35,01aug2013,5.4678478
2013,36,01aug2013,11.849678
2013,37,01aug2013,7.4019456
2013,38,01aug2013,7.0884128
2013,39,01aug2013,11.297508
2013,40,01aug2013,10.868278
2013,41,01aug2013,4.9086232
2013,42,01aug2013,11.467291
2013,44,01aug2013,7.0271606
2013,45,01aug2013,8.5252514
2013,46,01aug2013,6.5371299
2013,47,01aug2013,11.424584
2013,48,01aug2013,11.851947
2013,49,01aug2013,5.3887362
2013,50,01aug2013,7.7196479
2013,51,01aug2013,8.3035822
2013,53,01aug2013,5.1344728
2013,54,01aug2013,9.1862049
2013,55,01aug2013,7.2175341
2013,56,01aug2013,5.6986418
2013,1,02aug2013,13.793189
2013,4,02aug2013,6.0821295
2013,5,02aug2013,12.654235
2013,6,02aug2013,10.355905
2013,8,02aug2013,4.9342937
2013,9,02aug2013,6.8585978
2013,10,02aug2013,10.125742
2013,11,02aug2013,11.269666
2013,12,02aug2013,4.7503581
2013,13,02aug2013,11.443332
2013,16,02aug2013,7.6627932
2013,17,02aug2013,10.440618
2013,18,02aug2013,9.6884203
2013,19,02aug2013,8.0814657
2013,20,02aug2013,10.89453
2013,21,02aug2013,10.947432
2013,22,02aug2013,14.640913
2013,23,02aug2013,5.923964
2013,24,02aug2013,11.297878
2013,25,02aug2013,6.2879267
2013,26,02aug2013,8.5750179
2013,27,02aug2013,7.550787
2013,28,02aug2013,14.406167
2013,29,02aug2013,10.940911
2013,30,02aug2013,4.9762411
2013,31,02aug2013,6.2341146
2013,32,02aug2013,5.4251633
2013,33,02aug2013,5.2299433
2013,34,02aug2013,10.41354
2013,35,02aug2013,4.5330243
2013,36,02aug2013,9.3450451
2013,37,02aug2013,9.7813053
2013,38,02aug2013,6.5643964
2013,39,02aug2013,9.8968086
2013,40,02aug2013,13.409644
2013,41,02aug2013,6.058692
2013,42,02aug2013,10.948323
2013,44,02aug2013,6.9896498
2013,45,02aug2013,10.577013
2013,46,02aug2013,6.4965038
2013,47,02aug2013,11.963205
2013,48,02aug2013,11.848636
2013,49,02aug2013,8.5024872
2013,50,02aug2013,6.0541339
2013,51,02aug2013,10.294621
2013,53,02aug2013,3.2789021
2013,54,02aug2013,10.89153
2013,55,02aug2013,6.4732018
2013,56,02aug2013,5.3647146
2013,1,03aug2013,15.748535
2013,4,03aug2013,6.2768993
2013,5,03aug2013,10.041881
2013,6,03aug2013,10.723847
2013,8,03aug2013,5.5368752
2013,9,03aug2013,11.831467
2013,10,03aug2013,12.683166
2013,11,03aug2013,12.942059
2013,12,03aug2013,5.6578264
2013,13,03aug2013,14.56265
2013,16,03aug2013,6.6498561
2013,17,03aug2013,8.1442909
2013,18,03aug2013,9.1072693
2013,19,03aug2013,5.791245
2013,20,03aug2013,8.9269285
2013,21,03aug2013,11.824005
2013,22,03aug2013,10.78531
2013,23,03aug2013,7.1237602
2013,24,03aug2013,12.507444
2013,25,03aug2013,10.496417
2013,26,03aug2013,8.0770655
2013,27,03aug2013,8.6483431
2013,28,03aug2013,13.00274
2013,29,03aug2013,9.0893116
2013,30,03aug2013,5.313199
2013,31,03aug2013,7.2442517
2013,32,03aug2013,6.6538701
2013,33,03aug2013,7.828023
2013,34,03aug2013,13.520313
2013,35,03aug2013,6.0045519
2013,36,03aug2013,11.434208
2013,37,03aug2013,10.357028
2013,38,03aug2013,6.4528279
2013,39,03aug2013,9.8738947
2013,40,03aug2013,9.7294893
2013,41,03aug2013,6.7166409
2013,42,03aug2013,11.404826
2013,44,03aug2013,11.689406
2013,45,03aug2013,9.9548025
2013,46,03aug2013,6.7334471
2013,47,03aug2013,12.721098
2013,48,03aug2013,7.9750104
2013,49,03aug2013,5.5072398
2013,50,03aug2013,6.4699192
2013,51,03aug2013,11.179329
2013,53,03aug2013,6.4128885
2013,54,03aug2013,10.457731
2013,55,03aug2013,6.2372828
2013,56,03aug2013,6.0515213
2013,1,04aug2013,13.790425
2013,4,04aug2013,5.7973895
2013,5,04aug2013,9.3306189
2013,6,04aug2013,10.420682
